Collection Object GUID,Metadata Text,DNA Sequences Text3,,,
db5a67d6-1ed3-11e3-bfac-90b11c41863e,,54794d7c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827452
db5a67d6-1ed3-11e3-bfac-90b11c41863e,,547cfdcd-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829731
db5a67d6-1ed3-11e3-bfac-90b11c41863e,,547ecaf3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830945
db5a67d6-1ed3-11e3-bfac-90b11c41863e,,54849ea0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF929639
dc67f748-1ed3-11e3-bfac-90b11c41863e,,54856ffd-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930089
dca3a886-1ed3-11e3-bfac-90b11c41863e,,546efbbe-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306668 
dca3a886-1ed3-11e3-bfac-90b11c41863e,,5473685b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306582 
dca3a886-1ed3-11e3-bfac-90b11c41863e,,5474cd6b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306625 
db2c195a-1ed3-11e3-bfac-90b11c41863e,,547054ad-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306681 
db2c195a-1ed3-11e3-bfac-90b11c41863e,,5470a3f1-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306638 
db2c195a-1ed3-11e3-bfac-90b11c41863e,,5473bac9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306595 
dc7c6e53-1ed3-11e3-bfac-90b11c41863e,,54857047-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930092
db8135f6-1ed3-11e3-bfac-90b11c41863e,,54703e38-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306568 
db8135f6-1ed3-11e3-bfac-90b11c41863e,,5470fe66-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306611 
db8135f6-1ed3-11e3-bfac-90b11c41863e,,54716917-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306654 
dc719ea1-1ed3-11e3-bfac-90b11c41863e,,546f1c1f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306635 
dc719ea1-1ed3-11e3-bfac-90b11c41863e,,54702e51-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306678 
dc719ea1-1ed3-11e3-bfac-90b11c41863e,,54750cd6-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306592 
dc9aabf8-1ed3-11e3-bfac-90b11c41863e,,546fabda-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306679 
dc9aabf8-1ed3-11e3-bfac-90b11c41863e,,54708eef-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306593 
dc9aabf8-1ed3-11e3-bfac-90b11c41863e,,54724752-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306636 
dc658caa-1ed3-11e3-bfac-90b11c41863e,,5473cfa7-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306627 
dc658caa-1ed3-11e3-bfac-90b11c41863e,,5473ee39-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306584 
dc658caa-1ed3-11e3-bfac-90b11c41863e,,54751406-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306670 
dc9aabf8-1ed3-11e3-bfac-90b11c41863e,,5470f447-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306639 
dc9aabf8-1ed3-11e3-bfac-90b11c41863e,,547135ea-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306682 
dc9aabf8-1ed3-11e3-bfac-90b11c41863e,,5473bedf-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306596 
dc65b436-1ed3-11e3-bfac-90b11c41863e,,54719fd3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306624 
dc65b436-1ed3-11e3-bfac-90b11c41863e,,547231bb-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306581 
dc65b436-1ed3-11e3-bfac-90b11c41863e,,5472ff22-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306667 
dc65b436-1ed3-11e3-bfac-90b11c41863e,,5485708f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930090
db63fc75-1ed3-11e3-bfac-90b11c41863e,,546ffa60-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306680 
db63fc75-1ed3-11e3-bfac-90b11c41863e,,5470ac5c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306637 
db63fc75-1ed3-11e3-bfac-90b11c41863e,,5470eb10-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306594 
dc7c6e53-1ed3-11e3-bfac-90b11c41863e,,547067e3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306570 
dc7c6e53-1ed3-11e3-bfac-90b11c41863e,,5471e242-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306613 
dc7c6e53-1ed3-11e3-bfac-90b11c41863e,,5472efb2-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306656 
dc658caa-1ed3-11e3-bfac-90b11c41863e,,546f932b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306628 
dc658caa-1ed3-11e3-bfac-90b11c41863e,,5471d493-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306585 
dc658caa-1ed3-11e3-bfac-90b11c41863e,,54733e6e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306671 
dc658caa-1ed3-11e3-bfac-90b11c41863e,,54856fb0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930091
dc7c6e53-1ed3-11e3-bfac-90b11c41863e,,546e68a7-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306569 
dc7c6e53-1ed3-11e3-bfac-90b11c41863e,,546fe10c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306612 
dc7c6e53-1ed3-11e3-bfac-90b11c41863e,,54725f78-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/DQ306655 
dc67f748-1ed3-11e3-bfac-90b11c41863e,,548a0e96-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/AP012091
db3e36bb-1ed3-11e3-bfac-90b11c41863e,,547d05f3-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829760
db3e36bb-1ed3-11e3-bfac-90b11c41863e,,547edee6-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC831360
dca3679c-1ed3-11e3-bfac-90b11c41863e,,5488debc-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ682198
dca3679c-1ed3-11e3-bfac-90b11c41863e,,5488df03-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ681944
dca3679c-1ed3-11e3-bfac-90b11c41863e,,5488df4c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ682289
dca3679c-1ed3-11e3-bfac-90b11c41863e,,5488dfa0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ682033
dca3679c-1ed3-11e3-bfac-90b11c41863e,,5488dfee-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ682115
dca3679c-1ed3-11e3-bfac-90b11c41863e,,5488e037-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ681850
dca3679c-1ed3-11e3-bfac-90b11c41863e,,5488e080-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ682366
dca3679c-1ed3-11e3-bfac-90b11c41863e,,5488e0c9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ681755
dcc0dc0b-1ed3-11e3-bfac-90b11c41863e,,546f0353-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF536246 
dcc0dc0b-1ed3-11e3-bfac-90b11c41863e,,546fb044-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF530085 
dcc0dc0b-1ed3-11e3-bfac-90b11c41863e,,5470b7e6-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF533907 
dcc0dc0b-1ed3-11e3-bfac-90b11c41863e,,54729f6d-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF536284 
dcc0dc0b-1ed3-11e3-bfac-90b11c41863e,,5474f729-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF539231 
dcc0dc0b-1ed3-11e3-bfac-90b11c41863e,,547615ac-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825545
dcc0dc0b-1ed3-11e3-bfac-90b11c41863e,,54779ce6-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826770
dcc0dc0b-1ed3-11e3-bfac-90b11c41863e,,54795fe6-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827503
dcc0dc0b-1ed3-11e3-bfac-90b11c41863e,,547c801e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829412
dcc0dc0b-1ed3-11e3-bfac-90b11c41863e,,547d0684-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829762
dcc0dc0b-1ed3-11e3-bfac-90b11c41863e,,547d8fea-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830212
dcc0dc0b-1ed3-11e3-bfac-90b11c41863e,,547e6962-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830734
dcc71316-1ed3-11e3-bfac-90b11c41863e,,547682c7-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825698
dcc71316-1ed3-11e3-bfac-90b11c41863e,,5478047b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826468
dcc71316-1ed3-11e3-bfac-90b11c41863e,,5479c77b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827744
dcc71316-1ed3-11e3-bfac-90b11c41863e,,547a8939-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828212
dcc71316-1ed3-11e3-bfac-90b11c41863e,,547bf55b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829129
dcc71316-1ed3-11e3-bfac-90b11c41863e,,547cae91-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829370
dcc71316-1ed3-11e3-bfac-90b11c41863e,,547d45d2-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829887
dcc71316-1ed3-11e3-bfac-90b11c41863e,,547dac19-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830151
dcc71316-1ed3-11e3-bfac-90b11c41863e,,547e1bef-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830403
dcc71316-1ed3-11e3-bfac-90b11c41863e,,547e8297-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830631
dcc71316-1ed3-11e3-bfac-90b11c41863e,,547f5fdd-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC831126
dca93745-1ed3-11e3-bfac-90b11c41863e,,546f7508-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF617147 
dca93745-1ed3-11e3-bfac-90b11c41863e,,546fe4a6-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF617229 
dca93745-1ed3-11e3-bfac-90b11c41863e,,5470207d-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF617064 
dca93745-1ed3-11e3-bfac-90b11c41863e,,547466d9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF616982 
dca93745-1ed3-11e3-bfac-90b11c41863e,,54751325-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF616900 
dca93745-1ed3-11e3-bfac-90b11c41863e,,5476a53a-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825784
dca93745-1ed3-11e3-bfac-90b11c41863e,,547836ea-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826849
dca93745-1ed3-11e3-bfac-90b11c41863e,,547ab79b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828302
dca93745-1ed3-11e3-bfac-90b11c41863e,,547c27a8-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829114
dca93745-1ed3-11e3-bfac-90b11c41863e,,547cdcef-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829414
dca93745-1ed3-11e3-bfac-90b11c41863e,,547f8421-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC831244
db1e93cb-1ed3-11e3-bfac-90b11c41863e,,547f42de-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830996
db1e93cb-1ed3-11e3-bfac-90b11c41863e,,54811047-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938965
db1e93cb-1ed3-11e3-bfac-90b11c41863e,,54811099-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938802
db1e93cb-1ed3-11e3-bfac-90b11c41863e,,548110e2-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ939962
db1e93cb-1ed3-11e3-bfac-90b11c41863e,,54811129-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938350
db1e93cb-1ed3-11e3-bfac-90b11c41863e,,54811170-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ937402
db3dd87d-1ed3-11e3-bfac-90b11c41863e,,5477a08a-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826774
db3dd87d-1ed3-11e3-bfac-90b11c41863e,,547ba267-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829122
db3dd87d-1ed3-11e3-bfac-90b11c41863e,,547eeed6-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC831226
db3dd87d-1ed3-11e3-bfac-90b11c41863e,,54823a19-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ939021
db3dd87d-1ed3-11e3-bfac-90b11c41863e,,54823a62-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938162
db3dd87d-1ed3-11e3-bfac-90b11c41863e,,54823aa9-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ939157
db3dd87d-1ed3-11e3-bfac-90b11c41863e,,54823af0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ939852
db3dd87d-1ed3-11e3-bfac-90b11c41863e,,54823b38-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ940015
db3dd87d-1ed3-11e3-bfac-90b11c41863e,,54823b7e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ937880
db3dd87d-1ed3-11e3-bfac-90b11c41863e,,54823bc5-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ937451
db3dd87d-1ed3-11e3-bfac-90b11c41863e,,54823c0c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ939308
db3dd87d-1ed3-11e3-bfac-90b11c41863e,,54823c51-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938547
db3dd87d-1ed3-11e3-bfac-90b11c41863e,,5487ff2a-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KT883691
db3dd87d-1ed3-11e3-bfac-90b11c41863e,,5487ff72-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ841853
dc9af16e-1ed3-11e3-bfac-90b11c41863e,,5485711d-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930076
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,546ed284-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF032997 
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,546f0637-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EU182625 
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,546f224d-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF032984 
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,54704afd-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EU182643 
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,5470709b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF033036 
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,547143dc-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EU182637 
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,5472a168-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF032919 
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,54731897-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF033023 
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,54735702-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF032971 
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,5473e2c5-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF032945 
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,54744ffc-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EU182631 
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,54745634-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF033010 
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,547469dc-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF032932 
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,5474a5d6-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EF032958 
db59e9f9-1ed3-11e3-bfac-90b11c41863e,,5474f6c1-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/EU182648 
db778731-1ed3-11e3-bfac-90b11c41863e,,5476c877-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825822
db778731-1ed3-11e3-bfac-90b11c41863e,,54775bba-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826217
db778731-1ed3-11e3-bfac-90b11c41863e,,547a126b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827891
db778731-1ed3-11e3-bfac-90b11c41863e,,547ac62b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828137
db778731-1ed3-11e3-bfac-90b11c41863e,,547c3836-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829124
db778731-1ed3-11e3-bfac-90b11c41863e,,547ce5ba-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC829673
db1f40e9-1ed3-11e3-bfac-90b11c41863e,,5476c2bd-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825673
db1f40e9-1ed3-11e3-bfac-90b11c41863e,,547757cd-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825913
db1f40e9-1ed3-11e3-bfac-90b11c41863e,,5479162e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC826970
db1f40e9-1ed3-11e3-bfac-90b11c41863e,,547abf93-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC828113
db1f40e9-1ed3-11e3-bfac-90b11c41863e,,547dba6b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830094
db1f40e9-1ed3-11e3-bfac-90b11c41863e,,5484a0d4-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KF930336
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,546efb2c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731088 
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,546f03d0-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731314 
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,546f7109-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731233 
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,546f8c61-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731380 
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,5470308e-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731153 
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,5470847c-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731418 
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,54709a04-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731119 
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,5470ae5f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731357 
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,54719724-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731278 
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,5471e289-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731185 
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,5472a5ac-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731256 
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,5473034f-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731337 
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,54749bf7-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/HQ731209 
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,5476f26b-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC825985
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,54795bed-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC827489
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,547d83ee-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830207
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,547df321-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/KC830275
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,5482ab8d-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938868
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,5482abd2-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938180
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,5482ac18-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ938707
db4a64fd-1ed3-11e3-bfac-90b11c41863e,,5482ac5d-a0b5-11ed-803c-6c2b597b15e2,,,https://www.ncbi.nlm.nih.gov/nuccore/JQ939170
