1.collectionobject.guid,"1,23.collection.primaryPurpose","1,9-determinations,5-determiner.agent.guid","1,9-determinations,5-determiner.determination.determiner","1,9-determinations,5-determiner,49-groups.groupperson.orderNumber"
dca6ae93-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db2c012a-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcd1f24f-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9ac4ef-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcb99024-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db85122e-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcd69638-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db1ec947-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc94cfc0-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db5f932f-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dca9211e-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcb932f3-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dca7292f-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc952a05-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc1b3a0-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9f08ff-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dca172fc-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcd89365-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db193251-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dca256e4-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db84c14e-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db260763-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcbcf249-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db58d2e6-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9a8995-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db4f8afb-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db508bce-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc31aca-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcd31736-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db2ef45b-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db867776-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcb18720-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dca91d30-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db77423a-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcbfd521-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db293960-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9f9563-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db2a7193-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db699441-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db45854b-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db222cee-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9559a4-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc18561-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db59e783-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9f579b-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db2e66b5-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db62a09f-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db1d1f74-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9cf432-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db493163-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db1c654b-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db3ddb01-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9be8c9-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db2316b5-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dca849fd-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db556cfc-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc35d23-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db734235-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9daf00-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db745b83-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9bc3e7-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db1f46c8-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcbf1a60-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db696caa-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc96d203-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcb97229-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db566ad1-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db5619be-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9dfb13-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dca1372c-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcb00bd1-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcd26de6-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcb948af-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcbf21ea-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcccfb64-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc4c8b6-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db1e3143-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcb43b75-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db330004-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db44e3db-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db3c1567-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dccebd50-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db88cfbb-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db749cc2-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db58fcf9-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcb1ccf1-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9feba3-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9cc112-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc4fef7-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dca229f0-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db2876a5-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db434856-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db5fc74c-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db72d7a4-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcad69f3-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db7360e9-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9489ca-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db1e722f-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc362a1-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db77d801-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dca0af24-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db30a03a-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc374c5-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db5940bd-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9f306b-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc152ec-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc503cc-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc95b1a5-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcd907e2-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db6b3c82-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dccd49e6-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc997165-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db315e75-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc998ed-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcbe8573-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db765846-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc1e192-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9ee767-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9d1385-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc88724-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcd51e04-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db3e40c4-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dcac7549-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
db63f77c-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dcc73534-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
db21cf9c-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dca949a2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
db58c3e2-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc9b10e4-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dccc9af8-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dc9af398-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dcc2cc4e-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dcd381fe-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dca64312-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcca0397-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db27e905-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcb9072c-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db58c8ed-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db612bc5-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcbdca97-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9456e7-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db2889d3-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dca49118-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dccff598-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db20f404-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db7441d6-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dca408a8-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
db8281b5-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dccad078-1ed3-11e3-bfac-90b11c41863e,Organism,ca49cfbc-3e8f-48ce-87e3-058295d344dc,"Cross, Frank B",
dca8c9f2-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc94e54c-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db62769b-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9e14ad-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcac9a06-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db4a1b96-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db193112-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcd7b485-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc392b0-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc95401b-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db1cd8de-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcd48dea-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dca0a05a-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc5d44f-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcbc7caa-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db648122-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db332b43-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db5dc65d-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db3bfa02-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db5dcb5f-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db3f28fa-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcbcdced-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcd4cd35-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc38378-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db47e88b-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db4f2ec0-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db2645bc-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db5aa0ed-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db1925c7-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc951901-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db2b8c15-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db25f3a0-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db276736-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9c7159-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db22b9a2-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db27c04d-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dca11bf7-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db74ac4e-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcd5401f-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db1e8044-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db2b9580-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcd1b695-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db3b661e-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc104db-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dc9fb4bf-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
db643efa-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc2a9d2-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
dcc2ad50-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",
