identifier_target_id,identifier_target_type,identifier_type,identifier_value
dc9400b4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4772
dc99dc14-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4773
dcb336e6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4774
db5b2dc8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4783
db7ebbd4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4786
db88b411-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4797
db6174ef-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4810
dca08675-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4812
db870c4a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4818
dcd07580-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4830
db557836-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4832
dccf34ec-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4840
db768e4d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4841
db49ad0f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4842
db1eae8e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4864
db5ba2f1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4869
db5ad1ff-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 488
dcc3ee1b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4883
dc96577f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4886
db44f038-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4887
dca0e56f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4888
dc9beadb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 489
dcc2009a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4913
dcc7c31b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4914
db846ffd-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4917
dca0ed77-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4924
dcc5bb61-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4928
dca38bef-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4929
dcc1d944-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4947
dca7200f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4948
dcb04e76-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4959
db454035-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 4967
dcbdbf31-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5009
db25b132-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5029
db835204-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5029
db1a8146-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 503
db3d5258-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5030
db3fbe5e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5036
dcc3c3d4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 504
db73681b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5042
dcbe036c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5055
dc94930b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5066
db45f77f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5078
db6b8b92-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5091
dcc9120a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5092
dca08aa5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5107
db2ba7b3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5108
dcd9163e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5119
db63663c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5120
db5b1631-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5121
dcad594b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5122
dcac50b3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 514
db2b0d26-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5142
db59db13-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5158
db46a284-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5163
db4e7c44-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5170
db69630a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5171
db72fa50-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5172
dca16ab4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5173
dca12325-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 521
dc99f03e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 522
dcc6441e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 5228
db50a4fc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 523
db489afb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 525
dcdaf317-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 526
db877605-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 527
dcc39096-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 529
dcce98a3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 530
fbe40781-849b-4b5a-abdc-a13b244ba7eb,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 53791
dcb960e4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 540
db881291-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 545
dcbcc7c7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 546
db5ccb34-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 550
dc6218d0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 55189
db45d21c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 553
dca169a9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 555
dcbf6ca6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 562
dcdae4cc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 571
db72e90b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 573
db1c6222-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 574
dcd4786b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 600
db545175-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 605
dccb42ab-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 607
dcd8c362-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 608
db24047b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 612
dcb42725-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 619
db6341e6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 620
dc9de07a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 628
db6b44d8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 634
dcc1de75-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 635
db23f18e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 638
db569f60-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 639
db763791-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 647
dcaa1e86-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 649
dc9a38b2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 658
db62d811-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 659
db67f0f3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 660
db811533-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 664
db82d64d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 665
dca61668-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 668
dcc47717-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 67
dcae3438-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 675
db1e67ce-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 684
dc9aa9dc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 685
db836b2f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 688
db807e8e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 689
db829349-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 690
dc96dbdf-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 706
dcc2e2b7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 709
dcd46355-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 716
dcb99a39-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 719
dc994b43-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 721
dcb2be40-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 724
db83dffb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 726
db41be89-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 73
dc93aeb1-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 74
dc9e9a14-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 746
db2e6e47-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 747
db6432a7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 76
db47b3dc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 764
db872175-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 765
db1cd3f3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 766
db86cac7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 767
db21d48a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 768
db339336-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 769
dca7cef6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 775
dc9fbb15-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 777
db5ca4b3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 782
db55ff0d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 786
db774b18-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 788
dc9cde56-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 789
dcc86cd7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 790
db21f8c7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 792
dcc26394-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 793
dcd6d733-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 798
db756764-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 80
dc6216ba-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 80042
dcca2212-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 805
db7d0efa-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 806
db5e8e2d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 807
dc96b570-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 808
db89e6a0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 809
dcab5ecc-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 81
dcc0de2b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 819
db56bb18-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 828
dc4dc4ec-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 83182
dcb0288c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 832
db2a8a58-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 836
dca10cb9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 837
dcc149d4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 84
dc9632e5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 840
dcad1ac6-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 842
dcb9955e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 848
dcacec33-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 85
dca19cfa-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 867
dc9ff32f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 881
db3c1a58-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 882
db54ccf0-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 885
dca36d64-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 889
db1a90e9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 892
db638167-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 899
db3c5e7f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 911
dc6215ae-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 92770
db572c83-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 940
dc94091c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 941
db2d4086-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 970
db69ecf3-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 979
dc93d199-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 981
dc96c108-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 991
db1ef79b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU 992
db193d33-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db195b9e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db1ee8cb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db274955-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db2b65fb-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db30d148-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db3d4ace-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db424388-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db44a850-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db46b444-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db47156f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db65293e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db7e8654-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db7fc68a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db82423c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db88be1c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
db890ac2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dc93dc5e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dc951b38-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dc9d0f4d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dc9ddb31-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dc9eeb97-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dca28075-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dca2e76f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dca4f3a9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dcae30a2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dcbcff94-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dcbe577d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dcbfc708-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dcc98a15-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dcce537a-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dcd53104-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dcdb14fe-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,TU uncataloged
dc915c13-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 11431.01
dc50463c-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 1359.09
dc504d99-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 1522.06
dc5050be-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 1926.01
dc504b7b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 2582.15
dc504c8e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 3043.25
2d416369-76f0-436a-b66d-018f7a2a454d,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 3126.13
dc5053dd-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 3216.02
dc504527-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 3274.01
dc5052d4-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 406.06
dc504855-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 4182.04
dc504fb5-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 4749.04
dc504ea8-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 4926.04
dc504963-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 4961.03
dc504a6e-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 5143.02
dc5051ca-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 5535.07
dc50474b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 5811.01
dc73527d-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 7884
dc73564f-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 7914
dc7eb53b-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 7928.14
dc733f74-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 7947
dc734ad7-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 7959
dc734eaa-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC 7966
dc6620d9-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UAIC Acc.800.01
dcc13914-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UF 211765
db6408b2-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UF 213298
dcd67677-1ed3-11e3-bfac-90b11c41863e,ORGANISM,ALTERNATE_CATALOG_NUMBER,UF 217430
