identification_id,organism_id,identification_type,taxon_formula,verbatim_identification,type_status,identified_by,identified_by_id,date_identified,identification_references,identification_verification_status,identification_remarks,type_designation_type,type_designated_by
3514c30a40be2f2042e364891e78ceec6dcfe8d2,aedfe8d7d944a1441244a2124a7b29bcc63c5bac,features,A,,,Philippe Sagot,PS,,,,,,
6b43459c682649742766caa941c88480533210be,0d942081a1b7f3c27c3726496e16ca021929d76a,features,A,,,Philippe Sagot,PS,,,,,,
27c07773d7ef0e33ad5ada038ea36ddc7b28ae13,c67f4e5560b23e4943eefadfe52fdf998a34e6a5,features,A,,,Philippe Sagot,PS,,,,,,
7eaa91472682fd87c257380b6ea5037c77a78f65,54f1e2e82c953462ef9b5833487f82b7b102cbf3,features,A,,,Philippe Sagot,PS,,,,,,
20cd2cd632e3fe93300e1ba030b50ca0392454dc,12e6aee22fecede0aa3be587f1652483eb93d9f5,features,A,,,Philippe Sagot,PS,,,,,,
d4fefd121aadd5bca949e9aabb30a9516eea7bfe,5dd8a38d24e027145db88e6e4af7cc4c98d0a8f9,features,A,,,Philippe Sagot,PS,,,,,,
199c5fc7ee49c719516f06b901057bf1022ac207,88c1dba055c8194be1785d953495db9bfb78f0d6,features,A,,,Philippe Sagot,PS,,,,,,
584b0acf1f5c8d3db69462d3896858d804879304,5906007fe2aa29e2bae901bdec0318a16b3e4ef8,features,A,,,Philippe Sagot,PS,,,,,,
b244f8bb4c939fb9926b7e9f0263c8d1b2131fed,85fb165664706800722b49d50c980f80ee5875aa,features,A,,,Philippe Sagot,PS,,,,,,
2d8c770edaf5ab4752e8e9201f6b1f85ad564f58,9ddfef878e35f657fae58d57c5ad431656e47f69,features,A,,,Jorge Mérida,JM,,,,,,
a7b6563c0e27020766ea3a5e95a9091f337484c1,d4270b058801d69815d9ec182eff271fe61a6b67,features,A,,,Philippe Sagot,PS,,,,,,
4debf4bcbeecfb4cd23cd3d3b464f8cae9e62fae,e06105349e0dcd8cfa43ed17709291f1bc3c6cc1,features,A,,,Philippe Sagot,PS,,,,,,
d02e589d392325b2b1b6ee37a6da878d6413cc9f,1bc0bf9a85b25300b96df9938a7e0e94be6e00ba,features,A,,,Philippe Sagot,PS,,,,,,
8156013f55c338f0a75729beb251acb6f5085745,905bdd2e3295c5bcd70cdc9e2db1ae4316d02981,features,A,,,Philippe Sagot,PS,,,,,,
c4901a0821de85931a650db711bd22455e7e5208,0d382f096d8cd4ef854039c050b6b5c3e1e4d953,features,A,,,Philippe Sagot,PS,,,,,,
52e9aeb70d12bb6637e5fed55105d2a732f37100,794d1df9d0ee3916a0964ab852dbaf5ac6d42354,features,A,,,Philippe Sagot,PS,,,,,,
20688f7e34db902885e9c97549b3d4bb443224b3,e9c467bb2eabd721a76ce1458a53c6f133dd3933,features,A,,,Philippe Sagot,PS,,,,,,
8899a00fcced07659566bc826cae815e9b0a813c,7183d36ef61de1cc629b5cd2058f0942ba8e814b,features,A,,,Philippe Sagot,PS,,,,,,
53d05c4a377e724ca611239cf7280f43ac6468d4,fafdcfd3cf1f6652d7451313b721a620d26a3a5e,features,A,,,Philippe Sagot,PS,,,,,,
f776354259b7ebba3b87f864ca3b68eda0be6d29,a1fb7a21013660b1dadd1721c24cd91dbbb652eb,features,A,,,Philippe Sagot,PS,,,,,,
d0e246d251f85c03ba27a682493e22dbf7117793,8c68fc34b1443aab4a6deaec0ef0d66ddffdd6c6,features,A,,,Philippe Sagot,PS,,,,,,
235a9f2478d700c92ed0f4fdd04b666d647b58c0,518e66f53b62c1d5425507b404a99b8f453f68f7,features,A,,,Jorge Mérida,JM,,,,,,
98ce7bab606ce2f382a10395491ce311ed016767,b26d2f1502bfe88878018a88b25c81ca41bdd009,features,A,,,Philippe Sagot,PS,,,,,,
4ad2a848bda1f7ef14c0729637de22ca96b93df5,ef153b9604d40b19623901410b020bb9cb78f113,features,A,,,Jorge Mérida,JM,,,,,,
d1f93772ca1c32fbf576b228b42133d39bbcc96b,577ac2a56c5bc610abf5e29a4858160d86b84981,features,A,,,Philippe Sagot,PS,,,,,,
3bd2390dc74e3c5ff34cc837ef874b3cc3aa6161,453cc4ae86c24bfd091177dd7bdf97d4c964f927,features,A,,,Jorge Mérida,JM,,,,,,
4edc7eb7ed51b836e3ff08eb7f4226a96c246cb5,e016a93110c2f0b3af64cfbc00661b645ef7a1f6,features,A,,,Jorge Mérida,JM,,,,,,
d61ab263bb33e70bed720f24888da54c34774f17,c0fc7c7a3240c206b5f96afb14d1257e59370345,features,A,,,Jorge Mérida,JM,,,,,,
6a7cd59d2d830514808a6af3c2d6fd6344c6dc49,86ae949367d379370ad34cfe83b842fc903bc86f,features,A,,,Jorge Mérida,JM,,,,,,
856b5921b0f8d025d704cd10bd094cf49d84d656,547e73062da983e76b260319d0e5ecbb72493ebb,features,A,,,Philippe Sagot,PS,,,,,,
689a580fa2cfbdac1e69c0ab282d1e50160213e9,6ff4cc422301fcef4b931871f7cbe57701ed6728,features,A,,,Jorge Mérida,JM,,,,,,
b334c9026c5cec8b45abfef77c07241934d06522,1b65969c900de2463939c3508cb1a8e669d51534,features,A,,,Jorge Mérida,JM,,,,,,
ae30aeadbc8714b1cbd9fc7117e165d8559b0312,d708a5c90ec8e3db8b44218ee1352c67c8b213ad,features,A,,,Jorge Mérida,JM,,,,,,
75f00fd6b7775aae9408c64d4ba33137676e11e8,1ce70ebedd8052ac502d619006b606863317f1f1,features,A,,,Jorge Mérida,JM,,,,,,
66d2bd8fd3ff48624a2a8525d062eecaa1c3625c,51076be10b09e00deaff181e50c490dd9bae06f0,features,A,,,Philippe Sagot,PS,,,,,,
d49acb1f16d4eff22414590b1fa159875e4a9a61,2801233244b4ab9acb38a70f5ba47647d86238c4,features,A,,,Philippe Sagot,PS,,,,,,
c09b2d8402e5e55bab995ed1bbda9e1a26cc02f2,11161a285b017241d7a58ebe75b13baeae7ba7fd,features,A,,,Philippe Sagot,PS,,,,,,
15aa2a127075aa34f655d5a85d81c8faec9daf7a,74edb9091e63806cbca0c277a04a23887ebb09db,features,A,,,Jorge Mérida,JM,,,,,,
b1380904526d92bef713618cd142a1ab1b182d12,7459d047090741c4588516419a131a9a63e1fc3a,features,A,,,Jorge Mérida,JM,,,,,,
4271d6fb0d6a105a32d785bf031df04cc8ae8bba,6b9f5ca9e99035a567c62f886dabfddad0c488b3,features,A,,,Jorge Mérida,JM,,,,,,
8e29cd0d95bb3f9d63a4f011d8e03c05ebab3039,5c17f478acf2f913761bb956a465c70b85c73f5c,features,A,,,Jorge Mérida,JM,,,,,,
c3c5e451b3dbf6617b8f49b12db4d3167f091a9f,7da95f336b0e4f3d522e87b80b9f0875079a049e,features,A,,,Jorge Mérida,JM,,,,,,
c3a385d386e318eecfad773c2d60e39e8d833639,8e47c47aa9436a940253a27d7c3c34435b6f62e4,features,A,,,Jorge Mérida,JM,,,,,,
58ab22e44de7dbfe675b019c5020052df5efbc89,f5f82ef687c2dd8ca4b24d71fc70aa461c4546aa,features,A,,,Jorge Mérida,JM,,,,,,
a093ebb8b2b826873e5ed3caccea4f9cc87aad29,6d2cf9cb0ac4ae978bfa88da1186c165d95c54f5,features,A,,,Philippe Sagot,PS,,,,,,
468010eeab9c00e9afebd1f1a03bea8d0f323711,ee5c35ccb01b9618ac0858b7070b3da33d5e2df0,features,A,,,Jorge Mérida,JM,,,,,,
6e1ac3950e5ee58f4a0dd8fc3130f333ce094fc8,0b1ce74891e383b82c7ee4e8d7afd2e2f3e2f65d,features,A,,,Jorge Mérida,JM,,,,,,
5b9d1687fc5956d15ab4eb13eb49e812605e1aef,b807eb12a29346aba2a69f120ad4071bf021cefd,features,A,,,Jorge Mérida,JM,,,,,,
6bc0b75f2e65d383e2f9bdea583ba4421c8962d3,2da905310995712a2e39c9d371ef96d15e742ebf,features,A,,,Jorge Mérida,JM,,,,,,
064b476608cfc17a3dc5591f8fd9c939e772835f,7c007eac8dcc163a8f8e43dbd7b9d52bd9ed7d0c,features,A,,,Jorge Mérida,JM,,,,,,
e1a3c6e5e313f43582f024a946f74f60562fb833,2d48ecb5ef7e0d7976b1a773c6e38d47a64b1cd0,features,A,,,Jorge Mérida,JM,,,,,,
b77cd6ad05a598926ed86fa99be94a68e8c0df05,be122b0414e2c846cf08851f03c3fd9a10f0ad41,features,A,,,Jorge Mérida,JM,,,,,,
5439d505faea6a058900d2e49358d8cdd1b80d89,1dcf067590e4710494581116b999d9539fe62668,features,A,,,Jorge Mérida,JM,,,,,,
cf84992a80f2d5483438f02c876cd484b48aae5b,07c3741a7c807562ba37a56c4c460cde42d38d42,features,A,,,Jorge Mérida,JM,,,,,,
0175f4bb154c6cf5e94d0153433e801585464374,320ca84326be7d5ea4c62f5930243f0690809c11,features,A,,,Jorge Mérida,JM,,,,,,
98486830d735501157a6608659e14147a7ebd426,2222f7559ceacf9b700c69eb08d334251c212d90,features,A,,,Jorge Mérida,JM,,,,,,
00bafbcd219865d07884ae7e19591f13a5e853f0,c9a48f0c2b16c392c885b94c3fd6c0e8809577f3,features,A,,,Jorge Mérida,JM,,,,,,
09d723a2d2b0469e3a9b4d084f3f751071178345,9f55f3ea2406bee21be98b1f07412b8ea10fed21,features,A,,,Jorge Mérida,JM,,,,,,
4d026d93f9d568cd526757cfa27e80c54c048041,53024baf1f4ffa770841be37ee7c5c9cbe7116dd,features,A,,,Jorge Mérida,JM,,,,,,
ce1cbbaa78512b5db8fd1511a30cce869a9739dd,26b86bedd10b86e5eb851f3ae2dfaf81c56b5844,features,A,,,Jorge Mérida,JM,,,,,,
cbae96696ed4aeaeaeea7a1b966fcdea426b7756,ae79726951c1260476ce52ea60862be1f06a88d1,features,A,,,Jorge Mérida,JM,,,,,,
e43e9739e5654db73e1bd3de635af6e60bde19ea,917a54cceb330fe4f8055c2271c313a53d92d448,features,A,,,Jorge Mérida,JM,,,,,,
5b80ffc77dfc4215baeb153ec0fb259d9fd3b8ac,2211f2acaabb378df9575946948087faacd173b9,features,A,,,Jorge Mérida,JM,,,,,,
2129a903aafdb89ba921b0eefb82648ca100b6cf,4dbfef4c77c6f0341a25338f22c3378054369542,features,A,,,Jorge Mérida,JM,,,,,,
5c0e8d0a4564c00a7bdb5f9e19fa2bc66be22f23,61eaac11d00f8ee5aa130438d7899dd5737ce6b6,features,A,,,Jorge Mérida,JM,,,,,,
ffb70a64f91906c3cb11cc4eee494d17e74290fb,07d52eaa13481ab8616c94827fe38fe459c3175e,features,A,,,Jorge Mérida,JM,,,,,,
392c49b9d5b01c267bd89c0730c831a57461a8f1,5f549bc2feff55ab90f20bd29e03a2ae103e03f1,features,A,,,Jorge Mérida,JM,,,,,,
942182dfeeb43ec40e99d0379ca8b5cb022396bf,21f328b2846e8971907ab0deb199427a0597b6a8,features,A,,,Jorge Mérida,JM,,,,,,
fb4c75679ed8d5b0cd02195133146109550d1dc0,d3a1cac9c9d08d68c2a6cfb78d875410aa6d2d6a,features,A,,,Jorge Mérida,JM,,,,,,
4f92ffeee9576b573b54c7957dfa86b73be72ccd,367800b21b2727841009b245b4490f49d8dccc98,features,A,,,Jorge Mérida,JM,,,,,,
7c98349c0b58bdbba19339e1f6b24a339bb26a9e,71a85634affeaa4a2582f268935e8e82f6c365db,features,A,,,Jorge Mérida,JM,,,,,,
36ebf8c1361d910c425f0220759fc69f360bb6f4,2060a79e5cbf73f1abe3ead6172121e516151f16,features,A,,,Jorge Mérida,JM,,,,,,
2c23fdda44fb39b321a97a66e35b454967858b40,7ce8c7437eca39fcf10e9f4a880714aacdfde2b0,features,A,,,Jorge Mérida,JM,,,,,,
3276954456a74c7c63cabef945e7be16ba26d260,0da7730536bedcb087c5a684d5d712eda9e0b88a,features,A,,,Jorge Mérida,JM,,,,,,
c105a3588e66da699bca82c19469401d0132e31b,a0dd506b30b25e41df9ea48cab56b62d519fab3b,features,A,,,Jorge Mérida,JM,,,,,,
fa543d5d46cb5255deab74e90260d489f34af358,902592c6ebe4600b25485ef4c5a68ccd3981d5f1,features,A,,,Jorge Mérida,JM,,,,,,
d6c836c1fbebc3ee5c54be08475f1204843062dd,77501f312d5c7ca1b3b6857d3f15266a6fd20efa,features,A,,,Jorge Mérida,JM,,,,,,
70a767e3200a9394e38e49b6f46fd7876dc9ad5d,2dc5a6356f82228e9d95b3a2b78e72f455bc214d,features,A,,,Jorge Mérida,JM,,,,,,
9ccb98b18bef1f869ddaa450bdb7454de4bff753,6f2cce1aa115766e3196ea46f345b92857d0dd54,features,A,,,Jorge Mérida,JM,,,,,,
35f5f231ce927f810b994135c932809a11528a61,4e9f525417742566bbffbf94e0d7c0f65c5e06e9,features,A,,,Jorge Mérida,JM,,,,,,
50dcba0193b9cb96dfd7802ed39a2d6922b5b413,2f90c9e07df4929c57430121ff555970e677e632,features,A,,,Jorge Mérida,JM,,,,,,
90df6c51d66a123cfefcd728ee3964294d854f59,b5103820350061d3b7442f79259fe156ec2a6557,features,A,,,Jorge Mérida,JM,,,,,,
f18fd8884c2633f3a551566825e261cea562d473,948496bca2ab903578ea438421fb211bec7907f4,features,A,,,Jorge Mérida,JM,,,,,,
996ad3b4a2cab93e76e61041c7c62c974726faf8,a12e7731b76b1d2cae39c6d7dde9bd8a7358c8c8,features,A,,,Jorge Mérida,JM,,,,,,
113a84a8cb581da64c4a3c36b23070b573b6b314,b709b621cfd9e8998743e38c83ce1ec9f335ab8a,features,A,,,Jorge Mérida,JM,,,,,,
1aec245cfb71dce8f4ff1c66881f005f82a8f1cc,c4203236f17eb87e538a1e9d9cfa639a210561d8,features,A,,,Jorge Mérida,JM,,,,,,
f84b191a129eb2713b63768b31e76c87f675ec3c,44bdd087d2fb53485eed7299bbb0b28d6f017820,features,A,,,Jorge Mérida,JM,,,,,,
f94c28ad1b4cf81b2e30b4dc12e19f792b471a92,6ae989b7eb6260ecaa1c59421ea7e88002570262,features,A,,,Jorge Mérida,JM,,,,,,
477d93058af1c4eb8c34afc5388ec4dfec62d420,2356b0a87fc8c502178a7577fd1c75248f105ebc,features,A,,,Jorge Mérida,JM,,,,,,
e1ed0b24274e8968aea7a07d320d7c46af29ee70,ce4c3db47fefeca68471412f24ed790242525cc5,features,A,,,Jorge Mérida,JM,,,,,,
3968309967bb51f1852801cd522acdaceaf38a46,cf66c777ef1c845f1a737826fabe977d0d632d11,features,A,,,Jorge Mérida,JM,,,,,,
ba33c010cef2e6717a0c18cb4df958fda3adead8,434ede068c4939e06f89b979a2d1c12ce64f1804,features,A,,,Jorge Mérida,JM,,,,,,
3521416665a38483cf74bd95f08fd4724208860e,b2da35b6307567655ad9048902f74832d532ac3b,features,A,,,Jorge Mérida,JM,,,,,,
58c85de9602e85e042670317d44d265236460ac7,c9a584a725dcfa7dbe90c37456e18283e6b78488,features,A,,,Jorge Mérida,JM,,,,,,
f0351affa5f69057b82c9aab5d512d1685aaa0a3,c3f8824ab7ac1403e47abb60ce2d831474261e36,features,A,,,Jorge Mérida,JM,,,,,,
bdec0a30b70935d3f6ef292d519d9b875bf3e31d,b9e5a710a6b82122c3a604a0a4615558c1d1e16d,features,A,,,Jorge Mérida,JM,,,,,,
d09363a270b58f9d6473b39576c09f4ce289ca8a,07d71d6b962b4ee5a924c31b5acd1a00f7e48597,features,A,,,Jorge Mérida,JM,,,,,,
b0593a518ef20beec2eb89930986c74efae1de96,608717b59e309a7b3be8f4f10a9918fb40c642de,features,A,,,Jorge Mérida,JM,,,,,,
5ee5e4e045ce136042e69b9be35302106127f244,3378389818afbe539bdc7e1a536e28b4acd5df19,features,A,,,Jorge Mérida,JM,,,,,,
f2fb5339ca8809def2531a75b4ab745398a15c31,f1ee394f620bfbf74ebb8ed19ce2783939383b36,features,A,,,Jorge Mérida,JM,,,,,,
f44d1671d9ad9d1c1850395cefa87e82f17e86e2,283c2fc56cc4bfd1dcc7e2d407b88115921a9cfb,features,A,,,Jorge Mérida,JM,,,,,,
758512988f469267a596583c611bd6fc14ea7ebc,80c6b8b0a2df65dc9fa4127d2da5abce0b56dfe4,features,A,,,Jorge Mérida,JM,,,,,,
9beac7aaef389ab5f534c9d98c3b688ef27f1f92,6b14b44419ba9b00b561a0b0e37e9fac8a930262,features,A,,,Jorge Mérida,JM,,,,,,
fb66548cbf2dfebc12561bd9963f884cf8de62dc,2dfb3553251e98730caea9177836d95ab62eb055,features,A,,,Philippe Sagot,PS,,,,,,
727515c1d58ffa58d2804bc33a5ac4f56fb3a7ef,e5520c36331ae68e995a330fd9f0dc6190e1bd3a,features,A,,,Philippe Sagot,PS,,,,,,
a2641f3a1103904f73456e324145fce89a14701a,b6c2f128e70f430cd436d6b539d688f38b54149a,features,A,,,Carlos Balboa,CB,,,,,,
52fc11a6e4e06756a65f1c18a8a6d6f067ab1f46,761959114583a09f305ca4fef1e678a06aaa57dd,features,A,,,Carlos Balboa,CB,,,,,,
1bbe13e6f04a2bc457be495b8d86ca07cc42a39c,e712c3d0a298feaee82a24be0738b54a213046cc,features,A,,,Carlos Balboa,CB,,,,,,
4550c08d94114dacb12bc81ec0c698b5d2459b9f,fbec93fed6c86a72bdc6c0da8e8db2acdb46b2a4,features,A,,,Carlos Balboa,CB,,,,,,
1833ba0aa8db41d982544016a074141f56558f76,5aa9bd603a26352906facdffee6a51c384472340,features,A,,,Carlos Balboa,CB,,,,,,
59d81556dff6fdc336c1666bc9e0d0e9ac6835fb,81a754e464efcdee2c81a7b4db973bd01e19d764,features,A,,,Carlos Balboa,CB,,,,,,
c9b92b5f41ed6639b44bbffc16e79b6b7eae235e,48cd7606c1964277adf688fd0c5a3453bc265152,features,A,,,Carlos Balboa,CB,,,,,,
5c37ef9c99af7c10148fa8257617a4140666308c,d2baa5e8761da3acc46dc77c61e864265d940424,features,A,,,Carlos Balboa,CB,,,,,,
fdd1487f62f20291ba500fd1a9883709f2bb5b35,09706293b4fb5d60315b6a96f550b54cb68413c8,features,A,,,Carlos Balboa,CB,,,,,,
3657b15617544c7530c817260eb0cdba16940df5,a6553be353006ee2d2c6e2b36d33ab3c2469fef4,features,A,,,Carlos Balboa,CB,,,,,,
d7ed60b09c92af7ca215069b60a1282c8838fb42,c4e44fd6f652759aeaf6cb714c444194c63f2742,features,A,,,Carlos Balboa,CB,,,,,,
4b2648dc1bfdc4ca04fe71c7abbface0ca8090f5,3169f0b61ae3070e75d88be5769f71af0f09b5c3,features,A,,,Carlos Balboa,CB,,,,,,
ebe5abe2b3bea9fbd95b9cd08c3e39864ed55ac1,a918f35cdf80db098ee9e34ac3e056b0ae4c67f2,features,A,,,Carlos Balboa,CB,,,,,,
546eab36ee6c11765e991326ec24d98e9606737e,4aff4c95386d2d0ffd8f082bedd273b82888f50c,features,A,,,Carlos Balboa,CB,,,,,,
1b88bbc1aadd855fd950adecf9bb4caa4e60e4ca,768aca68ce3f443ce0d160208f5e143673d54ac0,features,A,,,Carlos Balboa,CB,,,,,,
7a02ccb52c20d45b2a3295b35f4ba98cb20942c6,f2f5fac70d6a8a25b95434807ec617b2c80a5eb6,features,A,,,Carlos Balboa,CB,,,,,,
2a145716f373a31f85690ad90bb676c08b02da64,cfea49df44dda82e41e2fea4cf17b1801eebffdf,features,A,,,Carlos Balboa,CB,,,,,,
0ec2bc62d5f94fea40f790cb4d15e235d135b7db,5b2aaf1c3f7910645e996e30bd7c0150fa0b816e,features,A,,,Carlos Balboa,CB,,,,,,
5454117508db13260d249216c39b1415f6ed8210,8c5c4587cc945747aceffa7f5e7bfee90c149eca,features,A,,,Carlos Balboa,CB,,,,,,
cc68ddbd78997c54c4ff0a313411b38c9807301c,8166723d64c2c1eb90668e24cbd8f3bbd5111abe,features,A,,,Carlos Balboa,CB,,,,,,
ae65d367fea4087dd64ac4b6fe06dc969bd81e18,4ff2f3f280b0d199b7304b1a93bad482cfdd8bfa,features,A,,,Carlos Balboa,CB,,,,,,
a4afea52f0b9338df2de1ef3d65a5674de49d4a7,be5f2ac2462af2d560449156fe2377aa2120f08a,features,A,,,Carlos Balboa,CB,,,,,,
dbcfee50ec7dde398179fc483627ff7612dc3983,291c85a00131141919062a96616b30ba92b0365e,features,A,,,Carlos Balboa,CB,,,,,,
31372b763c682c450798eaf247bd136ad055648d,2545322008b933656c8064209c7455d137371a6a,features,A,,,Carlos Balboa,CB,,,,,,
0f3ed81a11eb99430fee03b5a15943249600a2bf,69afc000526150d6b5929af7234710d823bb3b13,features,A,,,Carlos Balboa,CB,,,,,,
00dd23f3cd1c3f7998afdd26ff951c345166c94b,be5b6390ccfd86ddf91b266cc860eb2582ab2c5c,features,A,,,Carlos Balboa,CB,,,,,,
dac54a6731d1e41c9a91d763be23456bcffa6aa7,ae4adf082f8ae272d9f8db97a6be0c987345a339,features,A,,,Carlos Balboa,CB,,,,,,
bf5005bbf2748be9f70e871f4119840e47bf63a4,2a9a3aceaa6918bca7232093835e6d5daba69635,features,A,,,Carlos Balboa,CB,,,,,,
b4f6d79b95a129cd953de2d17e00d83820cd4579,5765f2356fd90cd6688f97f105687d6b04550144,features,A,,,Carlos Balboa,CB,,,,,,
7aebf56c7cc7709191caf7b72aa0ebd4740f01ff,0200e311a6c99b6164228ad8cceca3dc29e51ec1,features,A,,,Carlos Balboa,CB,,,,,,
4088c558ef1a77ee95dba180ad51df388cb90eaa,bc08c73ed42ffc6f2cc55350859acb0363f14f9d,features,A,,,Carlos Balboa,CB,,,,,,
98f01398c4aed268a251bba27cfbb89c754e2b6e,988fd137e7a0e0cd5f84fe46c89fa169a623cdbd,features,A,,,Carlos Balboa,CB,,,,,,
84b5bb8f4b8c66b943d508c6a6e688661911d4ba,78dd826b3d81874d3d423dff47e24652afb686e7,features,A,,,Carlos Balboa,CB,,,,,,
375a61310e3ca8bfeacc87f6373d844628b3bd96,f588be24c013a166700dc322b608039da34efd12,features,A,,,Carlos Balboa,CB,,,,,,
4e91c5949d4cd4195015eb4049e2959e9262d151,73b5add6caee76b053a6fceaf490bbca3ae0043a,features,A,,,Carlos Balboa,CB,,,,,,
bf5cf95ab9afa8d6dbdf7b7116f82b27f811e806,cffba72d710d1cb1d7b990f1212f3c14f84edfce,features,A,,,Carlos Balboa,CB,,,,,,
e9a7b7d2288e30b05c364799cf4c2b208fee4ec9,a19c65ac492608c3a113f9a17abf73d54297d052,features,A,,,Carlos Balboa,CB,,,,,,
f89d72bd9b9d8235ef6ad84d9276caaa8c32fd29,457d255b0cf2532ddebbaadd42102960023fb869,features,A,,,Carlos Balboa,CB,,,,,,
87f892f5ab6546d7b2129dafe28dab48245e093d,102b2854764f9a9c267997526b9e0b91290bb734,features,A,,,Carlos Balboa,CB,,,,,,
25f9c215232992a8c4b44e4da4dff0df096d2fcc,f9a53c4b0c80fcfd323f1c09895ce6cc159edee5,features,A,,,Carlos Balboa,CB,,,,,,
f582a66a9169539506569c898402cf2543a9eeaa,bd625afe16e63c293bcd39691518696957361612,features,A,,,Carlos Balboa,CB,,,,,,
8602d90c89cc9ca56ed84a2ea998d56ba03b6124,5cb3d478291515a3c949b77b54ca9668e7ed0cd6,features,A,,,Carlos Balboa,CB,,,,,,
8179165651fa453858608a492d18f117940eea89,d033812373a6db2b198c3dfdf8024261bfd06e1a,features,A,,,Carlos Balboa,CB,,,,,,
1c5ac1be2f4ee408b400c89afb579131b05776cb,fa77001c7f3bb9bb4df7112a426a23e053b87599,features,A,,,Carlos Balboa,CB,,,,,,
83b8354eb7fac29de21aabd4355645dce78e2d80,f8c4836c63e4faa9c541cd09f2466a5084abb901,features,A,,,Carlos Balboa,CB,,,,,,
aa525c439419d12531ed9fa40cbc23446d6475ed,3a37f6a5a2d5dd4cadca4e82a5fad93d63900019,features,A,,,Carlos Balboa,CB,,,,,,
2db03a4af86197c20e5ce9717dc4de3433a47d40,25b4fc62698d10138b4cc64d8a2fe1aa5be8772f,features,A,,,Carlos Balboa,CB,,,,,,
56701bb3c8b1f1ff8e3e60908da53e48ccf22373,652bdd648c47b3bc952c4c1c466280f30eb6f372,features,A,,,Carlos Balboa,CB,,,,,,
063f43d71b9308789834a4ab7cece69e0ca1e102,dc59f01c9b7b1885f3885a5eee5f006482635fea,features,A,,,Carlos Balboa,CB,,,,,,
9b6c67e92c92b3d0c31a02b0630ef0c69e8cc571,48aaee6ff9bb3c37b0b0f0feb4dea9f0e86bc5ab,features,A,,,Carlos Balboa,CB,,,,,,
cbdaab3887bbe0b2af70566a0302cf6b62cd7354,da05fb5153696f22006b3883ead9d4c5e039b4d1,features,A,,,Carlos Balboa,CB,,,,,,
a550449f6f8b4722bf21d831515e1656bd7c7ef4,e84b35929d5e2fe79d72721233c618a6f37f7df0,features,A,,,Carlos Balboa,CB,,,,,,
f78794ded55006f1fcd84aa097b36bd4363af9aa,e284d9cff87c3a5541bb4b6d3f0999634e4c42e5,features,A,,,Carlos Balboa,CB,,,,,,
d1f3aea588186a99b267d32dd175c01254ddf5f7,a242267c533512960191b086f6acbb22b2867244,features,A,,,Carlos Balboa,CB,,,,,,
dbfee8ddf67fe3a2ef4baef286c62322139fa8e0,588ce95bf09efe594f182cdd90db8c568133baae,features,A,,,Carlos Balboa,CB,,,,,,
c87f8035e1c9835b8524bdf91220051b30e0e555,1c5bcd9d9bab2bae466645c56b94809b5916af82,features,A,,,Carlos Balboa,CB,,,,,,
0d348f904f4549786b6b1b8b17380a675c26c524,631ad81de89749f7055c4c5c93bd6e7be37060c9,features,A,,,Carlos Balboa,CB,,,,,,
5a78c3e0aed22232b45ce9d36a4a4d5fcb86849c,4ce542912f127d72fc5c6b34d7af4f549972cae9,features,A,,,Carlos Balboa,CB,,,,,,
ec3333c84393c8b0898fea80ba2ffa5f9a64220f,9e0fb5cf0d95143758cb720bae450b3889b2e901,features,A,,,Carlos Balboa,CB,,,,,,
e2b4f54f2041354a8a4618651bd898b68ef58d5b,d3bcd266d2f1938a20074f203a0090822b53e6bd,features,A,,,Carlos Balboa,CB,,,,,,
39e8bac101a2d361a12c679d6128c47bf2785521,6534026048594e2ce75b4a159ec348c704ab68b9,features,A,,,Carlos Balboa,CB,,,,,,
1b4b6f4c3e31699db7b0c64ca050552faea80841,c93e800c56cc5322467297ef83bc72b02b485f9a,features,A,,,Carlos Balboa,CB,,,,,,
a212260b81acefa4873599db60da88ebc014b98b,99842cdc0585dfbeb9f3fe0befad53483420d514,features,A,,,Carlos Balboa,CB,,,,,,
5cf39c1b0927898d4b56498393a6a4710e3a4d3d,c9a8e8bf70e8f4e6a3ed2530f5b09b39fda24fbb,features,A,,,Carlos Balboa,CB,,,,,,
382349532307278770d57afa292585ca7e3be29d,a96158a5d31a4a6290d10877ccc8044d3d28a391,features,A,,,Carlos Balboa,CB,,,,,,
5661765dc438d26fa2f69974e25d11ace0b77427,cb485f70b821d2a48549ec47ab045fb219c019b2,features,A,,,Carlos Balboa,CB,,,,,,
bc7b0bccae02f0f8a1acdde7aac360ef862df982,843692bf445af368a7aa2a9a8bd0136889520f8f,features,A,,,Carlos Balboa,CB,,,,,,
f005d2905ae9f1525785039a61b5f23765594f2f,89122e91ba073cfec249d717e9f787c13f64534f,features,A,,,Carlos Balboa,CB,,,,,,
69b9486cba6dcc23ef2851b7374d6a87f2cce572,d4a498fd224e87c94c5883257236ecf8ec3e1e5c,features,A,,,Carlos Balboa,CB,,,,,,
631bc0f02c0efa5fd1a9839567148f56d40ede31,1c5cf3376b80efdba0bca82213c699934d6f3a05,features,A,,,Jorge Mérida,JM,,,,,,
7a3ec548866e6d70f73beca301942c18f91a53c3,9aa830f31b58090d0c79363644e972c319495329,features,A,,,Jorge Mérida,JM,,,,,,
cf1fa6e3dfc45bc94ccdda791f1f322d00ef3cc5,3623f97f243c09f48a83ef9e5b45873f913f94d8,features,A,,,Jorge Mérida,JM,,,,,,
