taxon_id,scientific_name,scientific_name_authorship,name_according_to,name_according_to_id,taxon_rank,taxon_source,scientific_name_id,taxon_remarks,parent_taxon_id,taxonomic_status,kingdom,phylum,class,order,family,subfamily,genus,subgenus,accepted_scientific_name
cfb0af9854939a48648eccd7ace96bbbcb7de2d0,Megachile,,,,genus,,,"{""verbatimScientificName"": ""Megachile sp. 42""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
56a4842c0f9eb11dc6a07694a7b7fe280bf2ab01,Megachile,,,,genus,,,"{""verbatimScientificName"": ""Megachile sp. 56M Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
4ebe8e652de693d233a29bf95acfd1285998dcd9,Megachile asymmetrica,,,,species,,,"{""verbatimScientificName"": ""Megachile asymmetrica""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
923605d42b54636adae545d084225671d5cbd69d,Megachile,,,,genus,,,"{""verbatimScientificName"": ""Megachile sp. 1 Moureapis TG""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
3de29efe53514b45a72ef37599b59bbbefdfc3ad,Megachile,,,,genus,,,"{""verbatimScientificName"": ""Megachile sp. 43M Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
2e7949f663201bc45383be4aae6b18f59cd21047,Megachile,,,,genus,,,"{""verbatimScientificName"": ""Megachile sp. 47M Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
ad5db24a829b3d04e87487d1e4c0b6c30049fddd,Megachile,,,,genus,,,"{""verbatimScientificName"": ""Megachile sp. 9 Leptorachis TG""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
c9c490585ed330ab7c439f2585246c4c81df46c6,Osmia georgica,,,,species,,,"{""verbatimScientificName"": ""Osmia georgica""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Osmia,,
9bf14879228ae0f5674871127cff3652b46cd931,Chilicola ashmeadi,,,,species,,,"{""verbatimScientificName"": ""Chilicola ashmeadi""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Chilicola,,
17f2c483b6535b9170a298242e3263fb8aa9e642,Lasioglossum,,,,genus,,,"{""verbatimScientificName"": ""Lasioglossum sp. 18""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
af586093e7f067102f884bf8206c7a1695d57623,Lasioglossum tessellatosum,,,,species,,,"{""verbatimScientificName"": ""Lasioglossum tessellatosum""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
06ba82b1175b0ce2f669262a2d74043fef8f3953,Lasioglossum aurora,,,,species,,,"{""verbatimScientificName"": ""Lasioglossum aurora""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
749e52bbdf5a5f86fae0ac13a95a893a0dd6d688,Anthophora,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Anthophora,,
8de631135f528b29ecb746d00957ae7cd0b68d6d,Megachile,,,,genus,,,"{""verbatimScientificName"": ""Megachile megaus sp. 3 TG""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
30fe2f950140ce7ba7b2a86809af5382645b9724,Megachile,,,,genus,,,"{""verbatimScientificName"": ""Megachile sp. 11M Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
7ef538207c485a85d7ecd9128a980a2c8c5ff3e8,Trigonisca schulthessi,,,,species,,,"{""verbatimScientificName"": ""Trigonisca schulthessi""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Trigonisca,,
7fb4592f2797bcb20a54f6307d2468ff7ce10649,Andrena,,,,genus,,,"{""verbatimScientificName"": ""Andrena sp. 02F""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Andrena,,
aecff45fe174a336cd0f3f96e96ccc16f42e4b83,Andrena,,,,genus,,,"{""verbatimScientificName"": ""Andrena sp. 23""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Andrena,,
5c2dd7cd28054f34b86d421c96c65555ba66431a,Andrena micheneriana,,,,species,,,"{""verbatimScientificName"": ""Andrena micheneriana""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Andrena,,
e6a44d4cd3bb49e85ef8cc7fe0051fbab52df16b,Andrena,,,,genus,,,"{""verbatimScientificName"": ""Andrena sp. 23F""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Andrena,,
5d01d969b8e1056498154b8d3f70b96c2260ea9c,Protandrena,,,,genus,,,"{""verbatimScientificName"": ""Protandrena bakeri""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Protandrena,,
c08e0f915cc23a1a17eadb143d7b3e12159872bf,Pseudopanurgus,,,,genus,,,"{""verbatimScientificName"": ""Pseudopanurgus sp.01""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Pseudopanurgus,,
650c0ef4d6ef7c4f112181de6687dba91b24d926,Pseudopanurgus fulvicornis,,,,species,,,"{""verbatimScientificName"": ""Pseudopanurgus fulvicornis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Pseudopanurgus,,
5d12012b3ea235d1c1267e709be07caec44b1e6d,Centris bicornuta,,,,species,,,"{""verbatimScientificName"": ""Centris bicornuta""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Centris,,
58f72b9db5469f308e83203012eeb75b8cf7db6f,Ceratina cobaltina,,,,species,,,"{""verbatimScientificName"": ""Ceratina cobaltina""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
7bfe620ce6ab5d0602c5efae53465aa83b6450ce,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 02 Ecosur sp. nov. ""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
e711d1d4cc46b15849a89d9458a9973fc24cb8e6,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 32F Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
be98832610df7dbc77ab6b244e87499cb82a71e5,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina sp. 34F ecotap""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
9fd0ffd325239455de4d8b1653f6cf111e652504,Epeolus,,,,genus,,,"{""verbatimScientificName"": ""Epeolus sp. 03""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Epeolus,,
5714904d6178e05c3e1cb7ee9890ae02ad960a9d,Melissodes montanus,,,,species,,,"{""verbatimScientificName"": ""Melissodes montanus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
f3c3afde94e3e72ab13eb76bf2b3695fa01a1353,Exaerete frontalis,,,,species,,,"{""verbatimScientificName"": ""Exaerete frontalis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Exaerete,,
c9fbca80065516292a38cb8982917d9a030ce5ad,Exomalopsis byersi,,,,species,,,"{""verbatimScientificName"": ""Exomalopsis byersi""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Exomalopsis,,
60d58b0a5a0d097756703bbcbb890d6bb475a808,Exomalopsis arida/modesta,,,,species,,,"{""verbatimScientificName"": ""Exomalopsis arida/modesta""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Exomalopsis,,
2dab5b12c4245d6b639cc994d0227f96acb60589,Exomalopsis snowi,,,,species,,,"{""verbatimScientificName"": ""Exomalopsis snowi""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Exomalopsis,,
1122cc19cfece3b5c9e557f3e028d141e5f218b8,Melissodes flexus,,,,species,,,"{""verbatimScientificName"": ""Melissodes flexus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Melissodes,,
35bbd9db46b534996d40c3c27b2cb9bd0b63467f,Monoeca,,,,genus,,,"{""verbatimScientificName"": ""Monoeca sp. 01""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Monoeca,,
57f56d37a43e10bc50da11417310ca3398e78afd,Monoeca,,,,genus,,,"{""verbatimScientificName"": ""Monoeca sp. 02""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Monoeca,,
4d5c43fbd402646f69c4981e90de5c5a384479af,Mesoplia,,,,genus,,,"{""verbatimScientificName"": ""Mesoplia sp. 01 Ecosur sp. nov. ""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Mesoplia,,
6e43d65db89850b43d2649857a6ee0e861aac51e,Nomada,,,,genus,,,"{""verbatimScientificName"": ""Nomada sp. 03""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Nomada,,
4b6b188a291566017e9c7e9707ab5a1304b7bf20,Tetraloniella fulvotecta,,,,species,,,"{""verbatimScientificName"": ""Tetraloniella fulvotecta""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Tetraloniella,,
5935a3a2b8279e6927401f652d7cbaa981373b7f,Tetrapedia,,,,genus,,,"{""verbatimScientificName"": ""Tetrapedia sp. 05""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Tetrapedia,,
0a9a845b82f250a6144907f1b22306728758ecc3,Tetraloniella,,,,genus,,,"{""verbatimScientificName"": ""Tetraloniella sp. 03 sp. nov. ""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Tetraloniella,,
517551ac77fdbe2771b653c64586cc0e6cf8f990,Tetrapedia,,,,genus,,,"{""verbatimScientificName"": ""Tetrapedia sp. 06""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Tetrapedia,,
fbd35dc117a05e06b28c9a2046d9d5a5d6030186,Colletes solari,,,,species,,,"{""verbatimScientificName"": ""Colletes solari""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Colletes,,
c5c471041e66b2552de082a1cecc4a04fd85f28e,Colletes jobeli,,,,species,,,"{""verbatimScientificName"": ""Colletes jobeli""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Colletes,,
19374ce836450a913ea7aeb781d79d67fecc3863,Hylaeus,,,,genus,,,"{""verbatimScientificName"": ""Hylaeus sp. 05""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Hylaeus,,
66ac6c2e8637c84bde79e633e5ddb445f0aaa1d8,Hylaeus,,,,genus,,,"{""verbatimScientificName"": ""Hylaeus sp. 16M""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Hylaeus,,
5b2170bfe098953ad9edc4df9ccaa8cd4de2c461,Hylaeus,,,,genus,,,"{""verbatimScientificName"": ""Hylaeus sp. 17M""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Hylaeus,,
ca1fdaf8177c87adcc4d95dacb9853166bf6ebfe,Xylocopa,,,,genus,,,"{""verbatimScientificName"": ""Xylocopa sp. 11F""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Xylocopa,,
5c1ed386d28cc47ba9b7ea8b4d29f8d90ce2be5e,Xenoglossa gabbii,,,,species,,,"{""verbatimScientificName"": ""Xenoglossa gabbii""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Xenoglossa,,
f983968f81e8b4c8d055a95194570349a477f797,Triepeolus,,,,genus,,,"{""verbatimScientificName"": ""Triepeolus sp. 03""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Triepeolus,,
d02df35c5a52441dc8fe1fc96908bcaa55bd6a1d,Triepeolus parkeri,,,,species,,,"{""verbatimScientificName"": ""Triepeolus parkeri""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Triepeolus,,
807f76833ad005bc89e73ef2925ee04ac6795fee,Augochlora,,,,genus,,,"{""verbatimScientificName"": ""Augochlora sidaefolia B""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlora,,
3a5fc1630385167547bfaa2e242e1e6077145e3a,Augochlora,,,,genus,,,"{""verbatimScientificName"": ""Augochlora sp. 13""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlora,,
e9863fbb3bf4839d8a4aaee96f29721749cd329c,Augochlora,,,,genus,,,"{""verbatimScientificName"": ""Augochlora sp. 03""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlora,,
9756b1bc1ff2acb1df9699d0b0c44299325ebe60,Augochlora,,,,genus,,,"{""verbatimScientificName"": ""Augochlora sp. 17""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlora,,
5774f64aa979169726d7007fe27f39c928b1109b,Augochlora,,,,genus,,,"{""verbatimScientificName"": ""Augochlora sp.08M Engel""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlora,,
3edbc4f5236a64e65ede377d548fa4405a53fdcf,Augochloropsis metallica A,,,,species,,,"{""verbatimScientificName"": ""Augochloropsis metallica A""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochloropsis,,
91bb4268d2332aa2cd66d7e8e631b3ed48c9d0a5,Augochlora,,,,genus,,,"{""verbatimScientificName"": ""Augochlora sp. 10""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlora,,
1373abbe270f3126f1a93d7965afe960949f5594,Caenaugochlora sp. 24F nr tonsilis,,,,species,,,"{""verbatimScientificName"": ""Caenaugochlora sp. 24F nr tonsilis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Caenaugochlora,,
bdaef039ba1726bdfdad351cdd2e46669da02acf,Lasioglossum circinatum,,,,species,,,"{""verbatimScientificName"": ""Lasioglossum circinatum""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
a4c7207d328421eb3cc8a91197ba24b2e72f5cc0,Caenaugochlora flagrans,,,,species,,,"{""verbatimScientificName"": ""Caenaugochlora flagrans""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Caenaugochlora,,
b16a9409944b11f362a50e99f4379b9f87b90a5a,Lasioglossum crocoturum,,,,species,,,"{""verbatimScientificName"": ""Lasioglossum crocoturum""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
b0a1eeda4ceca6c5859d55a3b4fc6c6c6370b72d,Caenaugochlora sp. 04 nr. gemmella,,,,species,,,"{""verbatimScientificName"": ""Caenaugochlora sp. 04 nr. gemmella""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Caenaugochlora,,
78c8bddbb33e4939afac82714b87e2518b20917e,Caenaugochlora,,,,genus,,,"{""verbatimScientificName"": ""Caenaugochlora sp. 05""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Caenaugochlora,,
7edcea567b145ce7c4a48a3641a27ea56e327518,Caenohalictus,,,,genus,,,"{""verbatimScientificName"": ""Caenohalictus sp. 02""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Caenohalictus,,
0be8e5b32d2b20c27e277cbfe493acb92f13a5fa,Lasioglossum,,,,genus,,,"{""verbatimScientificName"": ""Lasioglossum sp. 83""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
00922af83c44017b29457c38c9a1a77944878aeb,Lasioglossum,,,,genus,,,"{""verbatimScientificName"": ""Lasioglossum sp. 86""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
13962f24e790874c64cbea243a31913d36a534bc,Lasioglossum orphnaeum,,,,species,,,"{""verbatimScientificName"": ""Lasioglossum orphnaeum""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
99593c6fb1dc97bb216a26f0c584924a7458974d,Lasioglossum,,,,genus,,,"{""verbatimScientificName"": ""Lasioglossum sp. 102""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
04fe0a7b751d19aeeb9a5fe9d491a14b4c0732b8,Lasioglossum,,,,genus,,,"{""verbatimScientificName"": ""Lasioglossum sp. 103""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
b9f9d652450c1599b04b95e7ee4e21f35d1d5d6a,Lasioglossum,,,,genus,,,"{""verbatimScientificName"": ""Lasioglossum sp8""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
805db571f5a27560aaa1c27646b4e09643be4998,Neocorynura sp. 13 nr. lignys,,,,species,,,"{""verbatimScientificName"": ""Neocorynura sp. 13 nr. lignys""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Neocorynura,,
776f1f4317c6c2cd794ae75a0b4342bfb4005857,Lasioglossum,,,,genus,,,"{""verbatimScientificName"": ""Lasioglossum sp. 30""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
4e38de319f930aca52df578f933520aff967a981,Neocorynura rubida,,,,species,,,"{""verbatimScientificName"": ""Neocorynura rubida""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Neocorynura,,
975bd7f63425feb7a10b65f33fa8c41a3a73f03f,Neocorynura,,,,genus,,,"{""verbatimScientificName"": ""Neocorynura sp. 02M Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Neocorynura,,
7df6ccde32b34b013abaf211688c795e38c313ce,Neocorynura,,,,genus,,,"{""verbatimScientificName"": ""Neocorynura sp. 03M Ecosur""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Neocorynura,,
511f1f3e39ab904c54fa50fcd16c68003c88dfe0,Megachile aff. vestis,,,,species,,,"{""verbatimScientificName"": ""Megachile aff. vestis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
26c8b40b46a82fec90f1a5491ee589af306b2b47,Megachile,,,,genus,,,"{""verbatimScientificName"": ""Megachile sp. 07""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
96254553f17e6dc197ba0eee7a3a5857a883e31d,Megachile policaris,,,,species,,,"{""verbatimScientificName"": ""Megachile policaris""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
095c0b6ed63a8f046cc31a744a25cd34925fa4a8,Megachile,,,,genus,,,"{""verbatimScientificName"": ""Megachile sp. 06 nov. sp. TG""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
c9623707cdf92713399d7449faaad158bc8556f5,Megachile aff. inscita,,,,species,,,"{""verbatimScientificName"": ""Megachile aff. inscita""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
da251d0f1224146f89dbec53b6a82a3cc1c095a9,Anthidiellum hondurasicum,,,,species,,,"{""verbatimScientificName"": ""Anthidiellum hondurasicum""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Anthidiellum,,
74539ef26d806e6db033f2551579803759936839,Ashmeadiella,,,,genus,,,"{""verbatimScientificName"": ""Ashmeadiella sp. 01 (Aseemadiella)""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Ashmeadiella,,
8b6c84a7b520172c8cb7a017a74ce48052dd1fdf,Anthidium maculifrons,,,,species,,,"{""verbatimScientificName"": ""Anthidium maculifrons""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Anthidium,,
a361d150cb0e3e8c015cbffa1e43753287488aa7,Anthidium hallinani,,,,species,,,"{""verbatimScientificName"": ""Anthidium hallinani""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Anthidium,,
c1e49f6af19fa97c48f9f3317c258f4bb7b3ca92,Anthodioctes,,,,genus,,,"{""verbatimScientificName"": ""Anthodioctes sp. 01""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Anthodioctes,,
653ac362a527e12e4a74fe3151905438862a9af2,Anthodioctes,,,,genus,,,"{""verbatimScientificName"": ""Anthodioctes sp. 02""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Anthodioctes,,
1ee677e0adfee0f6ce83d6b9fda9804ed2f95304,Bombus huntii,,,,species,,,"{""verbatimScientificName"": ""Bombus huntii""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Bombus,,
d552b827fc4612077ea6da3a49f373d7ceb881df,Coelioxys otomita,,,,species,,,"{""verbatimScientificName"": ""Coelioxys otomita""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Coelioxys,,
b4e378a872c24d04eca94da7c3053d576d52bdba,Coelioxys sanguinicollis,,,,species,,,"{""verbatimScientificName"": ""Coelioxys sanguinicollis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Coelioxys,,
d8cb43fc23b4c04600fd9df3702ab0d60776116f,Coelioxys zapoteca,,,,species,,,"{""verbatimScientificName"": ""Coelioxys zapoteca""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Coelioxys,,
54b492c2fcbc29699f9dca6d621d2cbc178971ec,Coelioxys totonacus,,,,species,,,"{""verbatimScientificName"": ""Coelioxys totonacus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Coelioxys,,
11d683ea53bf52239dbe1796ecc4a0b55ef1012a,Coelioxys gonaspis,,,,species,,,"{""verbatimScientificName"": ""Coelioxys gonaspis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Coelioxys,,
2af3208f0cdf5c21f62dce8bcf2dde24fe0e59a0,Coelioxys mexicana,,,,species,,,"{""verbatimScientificName"": ""Coelioxys mexicana""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Coelioxys,,
063e0cb6d3028b8a1b0f55e2ced8eb1367e5e547,Coelioxys simillimus,,,,species,,,"{""verbatimScientificName"": ""Coelioxys simillimus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Coelioxys,,
f2bb839365faa5d3ff42224159069b5e372a03e2,Coelioxys,,,,genus,,,"{""verbatimScientificName"": ""Coelioxys sp. 23""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Coelioxys,,
21337691174ee4c4c84f93d364b639a4202b2ec1,Megachile concinna,,,,species,,,"{""verbatimScientificName"": ""Megachile concinna""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
d32b67c5910917a551ad08c2262e36ba7db34dfc,Megachile,,,,genus,,,"{""verbatimScientificName"": ""Megachile sp. 16""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
cbce5ca82dbcad8766409b9eb922cc765e163f4c,Megachile longuisetosa,,,,species,,,"{""verbatimScientificName"": ""Megachile longuisetosa""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
80f251ee5f13e2df613f0ec29a6cb8049ed85942,Megachile frugalis,,,,species,,,"{""verbatimScientificName"": ""Megachile frugalis""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
80ed7486cfb41c287d9c0ba51871d5f64a28e565,Stelis,,,,genus,,,"{""verbatimScientificName"": ""Stelis 01 Ecosur sp. nov. ""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Stelis,,
d5a80bf5a6475e8c069ada5f450dcd245a39ddfc,Bombus macgregori,,,,species,,,"{""verbatimScientificName"": ""Bombus macgregori""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Bombus,,
735b781b90b1d883765bdc263ae7c20d4d0441a1,Euglossa viridissima,,,,species,,,"{""verbatimScientificName"": ""Euglossa viridissima""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Euglossa,,
d3b96f3773495cf2f4c261851912722e1a3d56e4,Augochlora,,,,genus,,,"{""verbatimScientificName"": ""Augochlora sp. 38F""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Augochlora,,
9e42766bd73432bf4d00af2b7a6823734ad32075,Caenaugochlora,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Caenaugochlora,,
a908deacee75c2a6399703ef1c53658e1f915a29,Protandrena,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,Protandrena,,
c400525490641fa026887ba012543558c518061c,Lasioglossum,,,,genus,,,"{""verbatimScientificName"": ""Lasioglossum sp. 89""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
6bdc0a2191d6e3179b8d9f3a2d26899713a6ba76,Lasioglossum,,,,genus,,,"{""verbatimScientificName"": ""Lasioglossum sp. 108""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
16628780330f56217c498c36eac23cfdaed54d6f,Lasioglossum eickworti,,,,species,,,"{""verbatimScientificName"": ""Lasioglossum eickworti""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,Lasioglossum,,
593d03bc05d0da381aba3a3a52f8eb3527cac249,Anthidium maculosum,,,,species,,,"{""verbatimScientificName"": ""Anthidium maculosum""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Anthidium,,
48dd10f38090d06d316975cc65fa23b86d103d79,Anthidiellum,,,,genus,,,"{""verbatimScientificName"": ""Anthidiellum sp. 01""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Anthidiellum,,
9f61209782ff19502682852addb726ed86c10ae9,Hylaeus,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Hylaeus,,
795771b069bef5f3750b859e06e15376b973f07f,Ceratina,,,,genus,,,"{""verbatimScientificName"": ""Ceratina spnov3 Flórez""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Ceratina,,
29066ea5d979859372de7ecf74812502dc46e0f2,Bombus brachycephalus,,,,species,,,"{""verbatimScientificName"": ""Bombus brachycephalus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Bombus,,
6411e53b054bd0a5ec6489e84c3f77114842eb42,Xylocopa,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Xylocopa,,
d92b70b6728d2a73c3946f6a35db0eb5f0e94b2d,Bombus melanopygus,,,,species,,,"{""verbatimScientificName"": ""Bombus melanopygus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Bombus,,
239c9cf1c532d600c910b2b498fe54742ac13166,Ptiloglossa,,,,genus,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,,Ptiloglossa,,
e7a08385f5ee37981755ef7bfc4989444331e29f,Triepeolus flavigradus,,,,species,,,"{""verbatimScientificName"": ""Triepeolus flavigradus""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Triepeolus,,
f735e02f938d8ad3a3b0f1c9fca20e008219167d,Megachile inimica,,,,species,,,"{""verbatimScientificName"": ""Megachile inimica""}",,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Megachile,,
