occurrenceID,collectionCode,catalogNumber,year,month,day,locationID,country,stateProvince,municipality,locality,decimalLatitude,decimalLongitude,minimumElevationInMeters,recordedByID,recordedBy,taxonID,identifiedByID,identifiedBy,eventDate,sex
ECOSUR-SC:ECOAB:120186,ECOAB,120186,2018,5,16,TABIALL,México,Tabasco,Tenosique,Ignacio Allende,17.3102691858705,91.222696372577,195.0,,,PARALB,PS,Philippe Sagot,2018-05-16,M
ECOSUR-SC:ECOAB:120208,ECOAB,120208,2018,5,22,TABMH,México,Tabasco,Tenosique,Miguel Hidalgo,17.2782896108641,91.1573110162561,166.0,,,CERVIR,PS,Philippe Sagot,2018-05-22,M
ECOSUR-SC:ECOAB:120215,ECOAB,120215,2018,5,22,TABMH,México,Tabasco,Tenosique,Miguel Hidalgo,17.2782896108641,91.1573110162561,166.0,,,CERSP,JM,Jorge Mérida,2018-05-22,M
ECOSUR-SC:ECOAB:120216,ECOAB,120216,2018,5,22,TABMH,México,Tabasco,Tenosique,Miguel Hidalgo,17.2782896108641,91.1573110162561,166.0,,,AUGAUG,PS,Philippe Sagot,2018-05-22,F
ECOSUR-SC:ECOAB:120228,ECOAB,120228,2018,5,22,TABMH,México,Tabasco,Tenosique,Miguel Hidalgo,17.2782896108641,91.1573110162561,166.0,,,TETMAY,JM,Jorge Mérida,2018-05-22,M
ECOSUR-SC:ECOAB:120238,ECOAB,120238,2018,5,24,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,,,PARCAL,PS,Philippe Sagot,2018-05-24,F
ECOSUR-SC:ECOAB:120239,ECOAB,120239,2018,5,24,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,,,AUGNIG,PS,Philippe Sagot,2018-05-24,M
ECOSUR-SC:ECOAB:120240,ECOAB,120240,2018,5,24,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,,,PERCAU,PS,Philippe Sagot,2018-05-24,M
ECOSUR-SC:ECOAB:120241,ECOAB,120241,2018,5,24,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,,,PERCAU,PS,Philippe Sagot,2018-05-24,M
ECOSUR-SC:ECOAB:120243,ECOAB,120243,2018,5,24,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,,,LASDIA3GMC,PS,Philippe Sagot,2018-05-24,M
ECOSUR-SC:ECOAB:120244,ECOAB,120244,2018,5,24,TABFVI,México,Tabasco,Tenosique,Francisco Villa,17.269856863868,91.1867926338454,185.0,,,LASDIA3GMC,PS,Philippe Sagot,2018-05-24,M
ECOSUR-SC:ECOAB:120248,ECOAB,120248,2018,5,22,TABMH,México,Tabasco,Tenosique,Miguel Hidalgo,17.2782896108641,91.1573110162561,166.0,,,PARCAL,PS,Philippe Sagot,2018-05-22,M
ECOSUR-SC:ECOAB:120249,ECOAB,120249,2018,5,22,TABMH,México,Tabasco,Tenosique,Miguel Hidalgo,17.2782896108641,91.1573110162561,166.0,,,PARCAL,PS,Philippe Sagot,2018-05-22,F
ECOSUR-SC:ECOAB:120252,ECOAB,120252,2018,5,22,TABMH,México,Tabasco,Tenosique,Miguel Hidalgo,17.2782896108641,91.1573110162561,166.0,,,LASDIA,PS,Philippe Sagot,2018-05-22,F
ECOSUR-SC:ECOAB:120253,ECOAB,120253,2018,5,22,TABMH,México,Tabasco,Tenosique,Miguel Hidalgo,17.2782896108641,91.1573110162561,166.0,,,LASDIA3GMC,PS,Philippe Sagot,2018-05-22,M
ECOSUR-SC:ECOAB:120254,ECOAB,120254,2018,5,22,TABMH,México,Tabasco,Tenosique,Miguel Hidalgo,17.2782896108641,91.1573110162561,166.0,,,LASDIA3GMA,PS,Philippe Sagot,2018-05-22,M
ECOSUR-SC:ECOAB:120255,ECOAB,120255,2018,5,22,TABMH,México,Tabasco,Tenosique,Miguel Hidalgo,17.2782896108641,91.1573110162561,166.0,,,PARCAL,PS,Philippe Sagot,2018-05-22,F
ECOSUR-SC:ECOAB:120256,ECOAB,120256,2018,5,22,TABMH,México,Tabasco,Tenosique,Miguel Hidalgo,17.2782896108641,91.1573110162561,166.0,,,PARCAL,PS,Philippe Sagot,2018-05-22,F
ECOSUR-SC:ECOAB:120262,ECOAB,120262,2018,5,22,TABMH,México,Tabasco,Tenosique,Miguel Hidalgo,17.2782896108641,91.1573110162561,166.0,,,LASDIA3GMA,PS,Philippe Sagot,2018-05-22,M
ECOSUR-SC:ECOAB:120268,ECOAB,120268,2018,5,25,TABBEJU,México,Tabasco,Tenosique,El Bejucal,17.32212,91.27428,116.0,,,AUGNIG,PS,Philippe Sagot,2018-05-25,M
ECOSUR-SC:ECOAB:12030,ECOAB,12030,2010,4,7,CHIJ,México,Chiapas,San Juan Cancuc,Chijil,16.947,92.4087,1095.0,MC,Miguel Cigarroa,CALHON,PS,Philippe Sagot,2010-04-07,F
ECOSUR-SC:ECOAB:120309,ECOAB,120309,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,MEISP,JM,Jorge Mérida,2018-06-11,M
ECOSUR-SC:ECOAB:120310,ECOAB,120310,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,MELMAR,PS,Philippe Sagot,2018-06-11,F
ECOSUR-SC:ECOAB:120311,ECOAB,120311,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,MELISSP,JM,Jorge Mérida,2018-06-11,M
ECOSUR-SC:ECOAB:120312,ECOAB,120312,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,LASDIATEG,PS,Philippe Sagot,2018-06-11,M
ECOSUR-SC:ECOAB:120313,ECOAB,120313,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,LASDIA3GMC,PS,Philippe Sagot,2018-06-11,M
ECOSUR-SC:ECOAB:120314,ECOAB,120314,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,LASDIATEG,PS,Philippe Sagot,2018-06-11,M
ECOSUR-SC:ECOAB:120315,ECOAB,120315,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,LASDIATEG,PS,Philippe Sagot,2018-06-11,M
ECOSUR-SC:ECOAB:120316,ECOAB,120316,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,PERCAU,PS,Philippe Sagot,2018-06-11,F
ECOSUR-SC:ECOAB:120317,ECOAB,120317,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,PERCAU,PS,Philippe Sagot,2018-06-11,M
ECOSUR-SC:ECOAB:120318,ECOAB,120318,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,PERCAU,PS,Philippe Sagot,2018-06-11,M
ECOSUR-SC:ECOAB:120320,ECOAB,120320,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,,,AUGSMA,PS,Philippe Sagot,2018-06-12,M
ECOSUR-SC:ECOAB:120321,ECOAB,120321,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,,,AUGMET,JM,Jorge Mérida,2018-06-12,M
ECOSUR-SC:ECOAB:120322,ECOAB,120322,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,,,AUGOXY,PS,Philippe Sagot,2018-06-12,M
ECOSUR-SC:ECOAB:120323,ECOAB,120323,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,,,LASDIA3GMC,PS,Philippe Sagot,2018-06-12,M
ECOSUR-SC:ECOAB:120324,ECOAB,120324,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,,,LASDIA3GMC,PS,Philippe Sagot,2018-06-12,M
ECOSUR-SC:ECOAB:120325,ECOAB,120325,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,TRISP,JM,Jorge Mérida,2018-06-14,F
ECOSUR-SC:ECOAB:120326,ECOAB,120326,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,HALLIG,JM,Jorge Mérida,2018-06-14,F
ECOSUR-SC:ECOAB:120327,ECOAB,120327,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,LASDIA3GMC,PS,Philippe Sagot,2018-06-14,M
ECOSUR-SC:ECOAB:120328,ECOAB,120328,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,EXOSP,JM,Jorge Mérida,2018-06-14,F
ECOSUR-SC:ECOAB:120338,ECOAB,120338,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,MELISSP,JM,Jorge Mérida,2018-06-11,M
ECOSUR-SC:ECOAB:120339,ECOAB,120339,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,EXOSIM,PS,Philippe Sagot,2018-06-11,M
ECOSUR-SC:ECOAB:120955,ECOAB,120955,2018,5,16,TABIALL,México,Tabasco,Tenosique,Ignacio Allende,17.3102691858705,91.222696372577,195.0,ATH,Adriana Tapia,EUGIMP,JM,Jorge Mérida,2018-05-16,F
ECOSUR-SC:ECOAB:120956,ECOAB,120956,2018,5,16,TABIALL,México,Tabasco,Tenosique,Ignacio Allende,17.3102691858705,91.222696372577,195.0,ATH,Adriana Tapia,TRIFUL,JM,Jorge Mérida,2018-05-16,M
ECOSUR-SC:ECOAB:120957,ECOAB,120957,2018,5,16,TABIALL,México,Tabasco,Tenosique,Ignacio Allende,17.3102691858705,91.222696372577,195.0,ATH,Adriana Tapia,LASDIA3GMC,PS,Philippe Sagot,2018-05-16,M
ECOSUR-SC:ECOAB:121059,ECOAB,121059,2018,6,21,TABEZAP,México,Tabasco,Tenosique,Emiliano Zapata,17.4182744884537,91.3241636245712,50.0,,,FLOCON,PS,Philippe Sagot,2018-06-21,M
ECOSUR-SC:ECOAB:121061,ECOAB,121061,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,AUGOXY,PS,Philippe Sagot,2018-06-11,M
ECOSUR-SC:ECOAB:121075,ECOAB,121075,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,AUGOXY,PS,Philippe Sagot,2018-06-14,M
ECOSUR-SC:ECOAB:121076,ECOAB,121076,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,PERCAU,PS,Philippe Sagot,2018-06-14,M
ECOSUR-SC:ECOAB:121077,ECOAB,121077,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,LASDIATEG,PS,Philippe Sagot,2018-06-14,M
ECOSUR-SC:ECOAB:121078,ECOAB,121078,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,LASDIATEG,PS,Philippe Sagot,2018-06-14,M
ECOSUR-SC:ECOAB:121079,ECOAB,121079,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,LASDIATEG,PS,Philippe Sagot,2018-06-14,M
ECOSUR-SC:ECOAB:121080,ECOAB,121080,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,LASDIA3GMC,PS,Philippe Sagot,2018-06-14,M
ECOSUR-SC:ECOAB:121081,ECOAB,121081,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,EXOSIM,PS,Philippe Sagot,2018-06-14,M
ECOSUR-SC:ECOAB:121115,ECOAB,121115,2018,6,13,TABESTA,México,Tabasco,Tenosique,Estapilla,17.5324257763688,91.3862692058384,19.0,,,AUGOXY,PS,Philippe Sagot,2018-06-13,M
ECOSUR-SC:ECOAB:121116,ECOAB,121116,2018,6,13,TABESTA,México,Tabasco,Tenosique,Estapilla,17.5324257763688,91.3862692058384,19.0,,,EXOSIM,PS,Philippe Sagot,2018-06-13,M
ECOSUR-SC:ECOAB:121117,ECOAB,121117,2018,6,13,TABESTA,México,Tabasco,Tenosique,Estapilla,17.5324257763688,91.3862692058384,19.0,,,AUGOXY,PS,Philippe Sagot,2018-06-13,M
ECOSUR-SC:ECOAB:121216,ECOAB,121216,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,MELISSP,JM,Jorge Mérida,2018-06-11,M
ECOSUR-SC:ECOAB:121217,ECOAB,121217,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,MELISSP,JM,Jorge Mérida,2018-06-11,M
ECOSUR-SC:ECOAB:121218,ECOAB,121218,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,FLOCON,PS,Philippe Sagot,2018-06-11,F
ECOSUR-SC:ECOAB:121219,ECOAB,121219,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,AUGOXY,PS,Philippe Sagot,2018-06-11,M
ECOSUR-SC:ECOAB:121220,ECOAB,121220,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,AUGOXY,PS,Philippe Sagot,2018-06-11,M
ECOSUR-SC:ECOAB:121235,ECOAB,121235,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,,,PEPUTA,PS,Philippe Sagot,2018-06-12,M
ECOSUR-SC:ECOAB:121236,ECOAB,121236,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,,,FLOCON,PS,Philippe Sagot,2018-06-12,M
ECOSUR-SC:ECOAB:121237,ECOAB,121237,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,,,ANCAPI,PS,Philippe Sagot,2018-06-12,M
ECOSUR-SC:ECOAB:121238,ECOAB,121238,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,,,ANCAPI,PS,Philippe Sagot,2018-06-12,F
ECOSUR-SC:ECOAB:121240,ECOAB,121240,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,MEISP,JM,Jorge Mérida,2018-06-11,M
ECOSUR-SC:ECOAB:121241,ECOAB,121241,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,MELISSP,JM,Jorge Mérida,2018-06-11,M
ECOSUR-SC:ECOAB:121242,ECOAB,121242,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,FLOCON,PS,Philippe Sagot,2018-06-11,F
ECOSUR-SC:ECOAB:121243,ECOAB,121243,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,AUGOXY,PS,Philippe Sagot,2018-06-11,M
ECOSUR-SC:ECOAB:121244,ECOAB,121244,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,AUGOXY,PS,Philippe Sagot,2018-06-11,F
ECOSUR-SC:ECOAB:121245,ECOAB,121245,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,LASDIA,PS,Philippe Sagot,2018-06-11,F
ECOSUR-SC:ECOAB:121256,ECOAB,121256,2018,6,21,TABEZAP,México,Tabasco,Tenosique,Emiliano Zapata,17.4182744884537,91.3241636245712,50.0,,,EUGSP,JM,Jorge Mérida,2018-06-21,M
ECOSUR-SC:ECOAB:121257,ECOAB,121257,2018,6,21,TABEZAP,México,Tabasco,Tenosique,Emiliano Zapata,17.4182744884537,91.3241636245712,50.0,,,AUGMET,JM,Jorge Mérida,2018-06-21,M
ECOSUR-SC:ECOAB:121258,ECOAB,121258,2018,6,21,TABEZAP,México,Tabasco,Tenosique,Emiliano Zapata,17.4182744884537,91.3241636245712,50.0,,,AUGMET,JM,Jorge Mérida,2018-06-21,M
ECOSUR-SC:ECOAB:121259,ECOAB,121259,2018,6,21,TABEZAP,México,Tabasco,Tenosique,Emiliano Zapata,17.4182744884537,91.3241636245712,50.0,,,AUGMET,JM,Jorge Mérida,2018-06-21,M
ECOSUR-SC:ECOAB:121260,ECOAB,121260,2018,6,21,TABEZAP,México,Tabasco,Tenosique,Emiliano Zapata,17.4182744884537,91.3241636245712,50.0,,,AUGMET,JM,Jorge Mérida,2018-06-21,M
ECOSUR-SC:ECOAB:121261,ECOAB,121261,2018,6,21,TABEZAP,México,Tabasco,Tenosique,Emiliano Zapata,17.4182744884537,91.3241636245712,50.0,,,AUGMET,JM,Jorge Mérida,2018-06-21,M
ECOSUR-SC:ECOAB:121262,ECOAB,121262,2018,6,21,TABEZAP,México,Tabasco,Tenosique,Emiliano Zapata,17.4182744884537,91.3241636245712,50.0,,,AUGOXY,PS,Philippe Sagot,2018-06-21,M
ECOSUR-SC:ECOAB:121263,ECOAB,121263,2018,6,21,TABEZAP,México,Tabasco,Tenosique,Emiliano Zapata,17.4182744884537,91.3241636245712,50.0,,,AUGOXY,PS,Philippe Sagot,2018-06-21,M
ECOSUR-SC:ECOAB:121264,ECOAB,121264,2018,6,21,TABEZAP,México,Tabasco,Tenosique,Emiliano Zapata,17.4182744884537,91.3241636245712,50.0,,,AUGOXY,PS,Philippe Sagot,2018-06-21,M
ECOSUR-SC:ECOAB:121265,ECOAB,121265,2018,6,21,TABEZAP,México,Tabasco,Tenosique,Emiliano Zapata,17.4182744884537,91.3241636245712,50.0,,,AUGNIG,PS,Philippe Sagot,2018-06-21,M
ECOSUR-SC:ECOAB:121266,ECOAB,121266,2018,6,21,TABEZAP,México,Tabasco,Tenosique,Emiliano Zapata,17.4182744884537,91.3241636245712,50.0,,,AUGAUG,PS,Philippe Sagot,2018-06-21,M
ECOSUR-SC:ECOAB:121268,ECOAB,121268,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,CERVIR,PS,Philippe Sagot,2018-06-14,M
ECOSUR-SC:ECOAB:121269,ECOAB,121269,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,PERCAU,PS,Philippe Sagot,2018-06-14,M
ECOSUR-SC:ECOAB:121270,ECOAB,121270,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,AUGOXY,PS,Philippe Sagot,2018-06-14,M
ECOSUR-SC:ECOAB:121271,ECOAB,121271,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,LASSP,JM,Jorge Mérida,2018-06-14,M
ECOSUR-SC:ECOAB:121273,ECOAB,121273,2018,6,13,TABESTAD,México,Tabasco,Tenosique,Estapilla ,17.5402284796743,91.4035594618583,13.0,,,CENANA,JM,Jorge Mérida,2018-06-13,F
ECOSUR-SC:ECOAB:121274,ECOAB,121274,2018,6,13,TABESTAD,México,Tabasco,Tenosique,Estapilla ,17.5402284796743,91.4035594618583,13.0,,,CENANA,JM,Jorge Mérida,2018-06-13,F
ECOSUR-SC:ECOAB:121275,ECOAB,121275,2018,6,13,TABESTAD,México,Tabasco,Tenosique,Estapilla ,17.5402284796743,91.4035594618583,13.0,,,CENANA,JM,Jorge Mérida,2018-06-13,F
ECOSUR-SC:ECOAB:121276,ECOAB,121276,2018,6,13,TABESTAD,México,Tabasco,Tenosique,Estapilla ,17.5402284796743,91.4035594618583,13.0,,,CENNIT,JM,Jorge Mérida,2018-06-13,F
ECOSUR-SC:ECOAB:121277,ECOAB,121277,2018,6,13,TABESTAD,México,Tabasco,Tenosique,Estapilla ,17.5402284796743,91.4035594618583,13.0,,,PEPLIM,PS,Philippe Sagot,2018-06-13,F
ECOSUR-SC:ECOAB:121278,ECOAB,121278,2018,6,13,TABESTAD,México,Tabasco,Tenosique,Estapilla ,17.5402284796743,91.4035594618583,13.0,,,PEPLIM,PS,Philippe Sagot,2018-06-13,F
ECOSUR-SC:ECOAB:121279,ECOAB,121279,2018,6,13,TABESTAD,México,Tabasco,Tenosique,Estapilla ,17.5402284796743,91.4035594618583,13.0,,,PEPLIM,PS,Philippe Sagot,2018-06-13,F
ECOSUR-SC:ECOAB:121280,ECOAB,121280,2018,6,13,TABESTAD,México,Tabasco,Tenosique,Estapilla ,17.5402284796743,91.4035594618583,13.0,,,AGANAS,JM,Jorge Mérida,2018-06-13,M
ECOSUR-SC:ECOAB:121281,ECOAB,121281,2018,6,13,TABESTAD,México,Tabasco,Tenosique,Estapilla ,17.5402284796743,91.4035594618583,13.0,,,AUGOXY,PS,Philippe Sagot,2018-06-13,M
ECOSUR-SC:ECOAB:121333,ECOAB,121333,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,AUGNIG,PS,Philippe Sagot,2018-06-14,M
ECOSUR-SC:ECOAB:121334,ECOAB,121334,2018,6,14,TABPSUA,México,Tabasco,Tenosique,Pino Suarez,17.5702081960042,91.4544795043026,13.0,,,MEGLIT,PS,Philippe Sagot,2018-06-14,F
ECOSUR-SC:ECOAB:121359,ECOAB,121359,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,,,EXOSIM,PS,Philippe Sagot,2018-06-12,M
ECOSUR-SC:ECOAB:121360,ECOAB,121360,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,ATH,Adriana Tapia,AUGMET,JM,Jorge Mérida,2018-06-12,M
ECOSUR-SC:ECOAB:121361,ECOAB,121361,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,ATH,Adriana Tapia,AUGOXY,PS,Philippe Sagot,2018-06-12,M
ECOSUR-SC:ECOAB:121362,ECOAB,121362,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,ATH,Adriana Tapia,AUGOXY,PS,Philippe Sagot,2018-06-12,M
ECOSUR-SC:ECOAB:121363,ECOAB,121363,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,ATH,Adriana Tapia,AUGOXY,PS,Philippe Sagot,2018-06-12,M
ECOSUR-SC:ECOAB:121364,ECOAB,121364,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,ATH,Adriana Tapia,LASDIATEG,PS,Philippe Sagot,2018-06-12,M
ECOSUR-SC:ECOAB:121365,ECOAB,121365,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,ATH,Adriana Tapia,LASDIATEG,PS,Philippe Sagot,2018-06-12,M
ECOSUR-SC:ECOAB:121398,ECOAB,121398,2018,6,11,TABPSAB,México,Tabasco,Tenosique,Paso de la Sabana,17.4639177294193,91.5059020556633,19.0,,,AUGNIG,PS,Philippe Sagot,2018-06-11,M
ECOSUR-SC:ECOAB:121401,ECOAB,121401,2018,6,13,TABESTAD,México,Tabasco,Tenosique,Estapilla ,17.5402284796743,91.4035594618583,13.0,,,AUGOXY,PS,Philippe Sagot,2018-06-13,M
ECOSUR-SC:ECOAB:121404,ECOAB,121404,2018,6,13,TABESTAD,México,Tabasco,Tenosique,Estapilla ,17.5402284796743,91.4035594618583,13.0,,,EXOSP,JM,Jorge Mérida,2018-06-13,F
ECOSUR-SC:ECOAB:121406,ECOAB,121406,2018,6,13,TABESTAD,México,Tabasco,Tenosique,Estapilla ,17.5402284796743,91.4035594618583,13.0,,,PERCAU,PS,Philippe Sagot,2018-06-13,F
ECOSUR-SC:ECOAB:121407,ECOAB,121407,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,,,ANCAPI,PS,Philippe Sagot,2018-06-12,F
ECOSUR-SC:ECOAB:121408,ECOAB,121408,2018,6,12,TABCUSU,México,Tabasco,Tenosique,Cabecera Usumacinta,17.5451142226322,91.4872464732147,18.0,,,EXOSIM,PS,Philippe Sagot,2018-06-12,M
ECOSUR-SC:ECOAB:121715,ECOAB,121715,2018,6,7,CALAK2,México,Campeche,Champotón,Calakmul,18.46298,89.89098,184.0,JM,Jorge Mérida,CENTER,PS,Philippe Sagot,2018-06-07,M
ECOSUR-SC:ECOAB:121716,ECOAB,121716,2018,6,7,CALAK2,México,Campeche,Champotón,Calakmul,18.46298,89.89098,184.0,JM,Jorge Mérida,CENANA,PS,Philippe Sagot,2018-06-07,F
ECOSUR-SC:ECOAB:121717,ECOAB,121717,2018,6,7,CALAK2,México,Campeche,Champotón,Calakmul,18.46298,89.89098,184.0,JM,Jorge Mérida,CENSP04M,PS,Philippe Sagot,2018-06-07,M
ECOSUR-SC:ECOAB:121718,ECOAB,121718,2018,6,7,CALAK2,México,Campeche,Champotón,Calakmul,18.46298,89.89098,184.0,JM,Jorge Mérida,LOPAPI,PS,Philippe Sagot,2018-06-07,M
ECOSUR-SC:ECOAB:121719,ECOAB,121719,2018,6,7,CALAK2,México,Campeche,Champotón,Calakmul,18.46298,89.89098,184.0,JM,Jorge Mérida,LOPAPI,PS,Philippe Sagot,2018-06-07,M
ECOSUR-SC:ECOAB:121720,ECOAB,121720,2018,6,7,CALAK2,México,Campeche,Champotón,Calakmul,18.46298,89.89098,184.0,JM,Jorge Mérida,LOPAPI,PS,Philippe Sagot,2018-06-07,M
ECOSUR-SC:ECOAB:121889,ECOAB,121889,2018,4,12,TENO1,México,Tabasco,Tenosique,Tenosique,17.46133,91.43137,25.0,JM,Jorge Mérida,EPIELE,JM,Jorge Mérida,2018-04-12,M
ECOSUR-SC:ECOAB:121890,ECOAB,121890,2018,4,12,TENO1,México,Tabasco,Tenosique,Tenosique,17.46133,91.43137,25.0,JM,Jorge Mérida,EPIELE,JM,Jorge Mérida,2018-04-12,M
ECOSUR-SC:ECOAB:121891,ECOAB,121891,2018,4,12,TENO1,México,Tabasco,Tenosique,Tenosique,17.46133,91.43137,25.0,JM,Jorge Mérida,EPIELE,JM,Jorge Mérida,2018-04-12,M
