"2,123-geocoorddetails.geocoorddetail.text1",2.locality.guid,2.locality.latitude1,2.locality.longitude1,2.locality.datum,"2,123-geocoorddetails.geocoorddetail.maxUncertaintyEst","2,123-geocoorddetails.geocoorddetail.geoRefAccuracy","2,123-geocoorddetails,5-georefdetby.geocoorddetail.geoRefDetBy","2,123-geocoorddetails.geocoorddetail.geoRefDetDate","2,123-geocoorddetails.geocoorddetail.protocol",2.locality.latLongMethod
,e9649637-30f8-4afc-bec3-6a687fecd67d,-21.1341667000,-175.3433333000,WGS84,,,,,,GEOLocate
,ace9d761-dcc0-4bcc-8ff9-b4de182522b8,39.9823270000,-92.6809450000,WGS84,,,,,,Provided georef
,e7bdbab9-ec4d-4b21-ab2f-6ab52ac9f601,35.8133333000,-74.8316667000,WGS84,,,,,,GEOLocate
,3c4243d4-4d4c-47f0-9c4a-570fc1d1b80d,39.6620740000,-93.2839430000,WGS84,,,,,,Provided georef
,11dce4a3-9783-4a89-a06a-5017596a740a,39.9025000000,-67.4455556000,WGS84,,,,,,GEOLocate
,78f11954-6e9f-4c09-9578-8d6f03fff3a6,55.4843500000,-10.0326666667,WGS84,,,,,,Provided georef
,f27e0356-a804-46c3-a7d0-a5bf22d0315b,38.3716667000,-73.0816667000,WGS84,,,,,,GEOLocate
,21a089f5-142a-4d67-bcc6-a3c4a4693044,39.8833300000,-67.3166700000,WGS84,,,,,,GEOLocate
,71410664-d443-4b35-9814-d66e8fbf3ddd,-34.3666700000,18.9333300000,WGS84,,,,,,GEOLocate
,7be00bc2-3282-4435-8051-eab2d96bd37b,39.4412600000,-72.2729680000,WGS84,,,,,,Provided georef
,ca4bf509-1f44-49c0-9862-5f564c6ef58e,40.0666700000,-67.8833300000,WGS84,,,,,,GEOLocate
,2d8766a6-bfab-4beb-917b-74f584bdb242,-21.0250000000,-175.0958333000,WGS84,,,,,,GEOLocate
,0926f003-04d6-44a3-a669-ad3af1a3f3b5,-32.7166666667,-52.6500000000,WGS84,,,,,,Provided georef
,82ec703f-39c5-49f7-b12d-9906f237eb0d,39.6173333333,-69.5175000000,WGS84,,,,,,Provided georef
,2b4935c1-a236-4f19-968a-de5b0189a605,17.5163889000,-88.1997222000,WGS84,,,,,,GEOLocate
,b9fd8b53-9e8d-4d9b-8a7e-4381b5fed997,40.0716667000,-71.2450000000,WGS84,,,,,,GEOLocate
414f03dc-a0b8-11ed-803c-6c2b597b15e2,f209f347-e15a-4d81-b153-ee82c4bc7882,13.4781230000,144.7443990000,WGS84,2499.0000000000,,"Benito, Lorenzo ",,,GEOLocate
,976670d6-e682-4ab1-bd5f-76ec1acfffb8,-18.5718333333,-149.8505166667,WGS84,,,,,,Provided georef
,dacc0005-19d7-455c-a145-5da9f7eb7e9d,35.0833000000,-72.3000000000,WGS84,,,,,,GEOLocate
,5a8b4ab4-7cbd-4ed3-85f1-3d8563efcb5a,,,WGS84,,,,,,
,3b084a27-67f8-43bd-84ab-a74191e1ced8,,,WGS84,,,,,,
,b249ecb5-db5d-4666-9b1b-def4325c4720,,,WGS84,,,,,,
,64788c15-96fd-42b7-b036-8f2f94ddc67a,,,WGS84,,,,,,
,fbee1110-fea5-4e49-9456-5c6c6ac912b4,,,WGS84,,,,,,
,56bafe80-174c-498a-bdf2-f69a97fc01a4,,,WGS84,,,,,,
,f49dfd8a-aa46-4157-883b-37ecc3e76968,,,WGS84,,,,,,
,00785b10-c430-4fa3-9c1e-12c4cfedc23a,,,WGS84,,,,,,
,c0c7e34b-58c1-4d69-b7d8-a8bc0ce83fd6,,,WGS84,,,,,,
,de16e9d2-c100-4f57-bd67-763facc156b2,,,WGS84,,,,,,
,f9485d15-87d2-43a4-892a-a6f06898ee8d,,,WGS84,,,,,,
,90c060d2-df42-4409-bcb6-3ece7fc7d5c4,,,WGS84,,,,,,
,575a0393-4610-4881-8822-5b272d8c19d6,,,WGS84,,,,,,
,7779be51-ae78-40dc-8214-39ab5455a1e4,,,WGS84,,,,,,
,d9bcc9ed-d853-45df-bdf4-5a4bb6dccdcc,,,WGS84,,,,,,
,21c4fee5-9d1a-46e8-9b83-3dd1c6ea964f,,,WGS84,,,,,,
,e13e3662-8824-4a25-96c2-ae323393d36b,,,WGS84,,,,,,
,2d5678b2-a4dd-4355-b6eb-99315cc8defb,,,WGS84,,,,,,
,17df4f59-ca55-4cfc-bf6f-5aa206953cf3,,,WGS84,,,,,,
,7fe2ac69-9f06-424f-a1ae-c69dd57ebe0d,,,WGS84,,,,,,
,611c8f9f-694d-42c4-a0b2-0d15be9bfd11,,,WGS84,,,,,,
,a9dd0d97-d933-408e-8615-85d0f3941e56,,,WGS84,,,,,,
,c4d7e191-bb9d-4f36-a474-e6676a4dd27f,,,WGS84,,,,,,
,b421e4a5-a6b3-4376-8f4f-1b4324450257,,,WGS84,,,,,,
,d1d721a0-90e9-447b-8e1f-094bc788e066,,,WGS84,,,,,,
,3931463e-0d72-47a8-ac9a-f079614fc74e,,,WGS84,,,,,,
,6e9b94ae-4e3b-45c4-973f-b42190dfd108,,,WGS84,,,,,,
,05fff946-75f3-4472-9dae-3f7c9dd8d52c,,,WGS84,,,,,,
,59ea7264-17c8-47e0-9cd0-06235a8c8708,,,WGS84,,,,,,
,8c3a00b9-41b4-4354-8eec-32b5f41e2d41,,,WGS84,,,,,,
,b92ebe98-ae5e-44ab-aecd-dd7a54483608,,,WGS84,,,,,,
,70416e1e-c716-4c11-8b70-7b359fa06fc4,,,WGS84,,,,,,
,e7ef4c10-408a-4442-962c-53e1117752ba,,,WGS84,,,,,,
,6030a598-3332-487f-801b-ed744f5f0b62,,,WGS84,,,,,,
,00874879-4714-499c-b583-fba12ab720b7,,,WGS84,,,,,,
,5c8a424d-a29e-451c-b691-3efc8218a005,37.1612014000,-98.5374984000,WGS84,,,,,,GEOLocate
414b073c-a0b8-11ed-803c-6c2b597b15e2,2ee98bab-4af9-4567-bd71-e1bdf3dd2208,38.1868000000,-96.0703900000,WGS84,4775.0000000000,,"Bentley, Andrew C",04/17/2013,,GEOLocate
,da2712a8-b6b3-49d9-8fcb-7ac2d8ceda88,36.5600000000,-87.3375000000,WGS84,,,,,,Provided georef
,04e66182-fc6d-49c2-971a-58a6f6daeeb9,37.9755888889,-92.7605194444,WGS84,,,,,,Map
414b2603-a0b8-11ed-803c-6c2b597b15e2,47e69f55-2d03-4483-82a6-7bc68b3edd83,36.6025700000,-87.9023000000,WGS84,6335.0000000000,,"Bentley, Andrew C",07/26/2013,,GEOLocate
,e85b3f73-d099-41a3-9a55-32c7343c714c,-77.8500000000,166.6666666667,WGS84,,,,,,Map
,f05ebbf6-6983-4c96-831f-5d9cad2fd38d,5.7939000000,-55.1160500000,WGS84,,,,,,Provided georef
,1160c417-3819-4678-8c81-af8ab9768a9e,5.7562167000,-54.7394000000,WGS84,,,,,,Provided georef
,13ff5426-0122-4cdc-8a25-4f9e7f121abe,5.6491100000,-54.5826300000,WGS84,,,,,,Provided georef
,589f1080-a509-4cd9-a689-0c2a0406f843,5.5903000000,-54.3095100000,WGS84,,,,,,Provided georef
,6aac979b-9757-49c0-bcc4-be9db1eecc82,5.6067300000,-54.5127700000,WGS84,,,,,,Provided georef
,9045d4b7-4fb4-4124-aff0-de8628571740,,,WGS84,,,,,,Provided georef
,077b5128-ccce-442c-b36e-f41588ce5f24,3.9391833000,-56.1827333000,WGS84,,,,,,Provided georef
,2337a847-3e23-423f-8dc3-37b93b36c888,3.9391833000,-56.1827333000,WGS84,,,,,,Provided georef
,ae071c5e-bbfa-40ae-82b6-32ec4d1d8d93,3.9278500000,-56.1880000000,WGS84,,,,,,Provided georef
,95092d3b-2197-4f2e-a531-1933f518881c,3.9200500000,-56.1848666667,WGS84,,,,,,Provided georef
,12e074de-5761-43db-8ce9-3a29f51f998e,3.8990333333,-56.1808166667,WGS84,,,,,,Provided georef
,8e1b62b3-cfba-4ae9-8479-f7c1e56d9611,3.9195000000,-56.2005166667,WGS84,,,,,,Provided georef
,7fb2331e-b1b7-4533-85ab-e73137bd5748,,,WGS84,,,,,,
,8430171e-0bd8-4ffd-b75d-c2c9a21d0a0f,3.7804500000,-56.1117700000,WGS84,,,,,,Provided georef
,1b78832c-aad4-4624-ba5f-30778947e0e2,,,WGS84,,,,,,
414b2fc2-a0b8-11ed-803c-6c2b597b15e2,8a5e9243-692f-41a0-9014-e89f24741418,33.0000000000,-33.0000000000,WGS84,,,"User, Test C",11/18/2013,,GEOLocate
414b3e27-a0b8-11ed-803c-6c2b597b15e2,30ec83d1-beec-45dd-8953-3a67df3f5100,16.7542490000,-88.0666670000,WGS84,1349.0000000000,,"Bentley, Andrew C",04/15/2014,,GEOLocate
,80fd3e78-f166-400c-96c4-59787a16407d,14.1666666667,-81.9666666667,WGS84,,,,,,Provided georef
414e9410-a0b8-11ed-803c-6c2b597b15e2,ec743cbc-6cd3-43aa-a563-1562d01204dc,38.4431910000,-96.5674580000,WGS84,,,"Bentley, Andrew C",01/12/2015,,Provided georef
,d773c62c-ab7f-42be-b432-97cd1f233146,61.5359166667,-149.2529666667,WGS84,,,,,,Provided georef
,fa2fb4e3-ea79-41ae-9411-cd03e8dbfa49,,,WGS84,,,,,,
,afd45665-becc-4631-b6aa-cfda9aa4ea7c,39.1786722222,-96.5540916667,WGS84,,,,,,Provided georef
,37732414-4496-46e6-996f-3953157f97e9,61.0951500000,-41.4043900000,WGS84,,,,,,Provided georef
,c802daeb-3a7a-42f5-b0b1-6832b88e53e9,61.4199499000,-41.0411200000,WGS84,,,,,,Provided georef
,dbeffd7f-f8d7-4069-ad40-a8a791dc4b46,62.1254800000,-40.2751100000,WGS84,,,,,,Provided georef
,24b8d597-7fdc-499c-9b40-b3066e15a903,64.2663900000,-37.1965800000,WGS84,,,,,,Provided georef
,27082fd6-6851-487f-b026-5516ac76fa3e,65.1524400000,-33.0534200000,WGS84,,,,,,Provided georef
,dc4e3179-3070-4a34-a5a9-d1413eb63127,62.1118200000,-40.1074300000,WGS84,,,,,,Provided georef
,75bc7b96-7a15-4d2e-97a0-50b34a910cee,-21.3666667000,-174.9333333000,WGS84,,,,,,GEOLocate
,88b645df-9024-4fd7-b6de-c7847527a374,-21.3666667000,-174.9333333000,WGS84,,,,,,GEOLocate
4150cc91-a0b8-11ed-803c-6c2b597b15e2,a8436335-bc28-437a-9b7d-b50ca1b99df0,37.2344600000,-95.6977400000,WGS84,,,"Bentley, Andrew C",07/31/2015,,GEOLocate
4150cea2-a0b8-11ed-803c-6c2b597b15e2,49ff1b34-359c-4e5b-b7ae-8e68be624581,17.5070200000,-92.9091400000,WGS84,659.0000000000,,"Bentley, Andrew C",10/19/2015,,GEOLocate
,2d9c6956-bc64-463e-93b2-ab7d0ce39a3a,31.8269400000,-89.4069400000,WGS84,,,,,,Provided georef
,11e54cb9-9cf4-4cc3-9a79-dad4a3baeb8d,30.9422222000,-85.8452778000,WGS84,,,,,,Provided georef
,7551c89c-b5bf-4eae-99e0-cbd23064c87d,34.3315520000,-84.2370960000,WGS84,,,,,,Provided georef
,40f6e132-794d-4de2-a073-3d41b15145c0,32.4447800000,-87.1798000000,WGS84,,,,,,Provided georef
,b7cde03e-9ed3-4fb4-96ec-4469ba68f159,42.3188333333,-96.3782222222,WGS84,,,,,,Provided georef
,770dca81-37d9-4a9d-89b9-778b187b5d6c,41.4174722222,-97.3698888889,WGS84,,,,,,Provided georef
,2ca25713-0534-48c8-be5d-a106a400169f,32.6770388889,-117.5517166667,WGS84,,,,,,Provided georef
,3067f4bb-3417-49e2-a7fa-d5d2202fe1ff,32.8219444444,-117.7526916667,WGS84,,,,,,Provided georef
,f9134ca8-fb62-4638-906d-f30827c45c82,32.8124805556,-117.5589833333,WGS84,,,,,,Provided georef
,63f158d4-5d11-4760-8e49-fac5cfe81824,32.8194527778,-117.7300500000,WGS84,,,,,,Provided georef
,7a0a6a9a-14a1-418c-b797-59555b553957,32.8166805556,-117.5661277778,WGS84,,,,,,Provided georef
,6273efaf-c458-4364-acb3-4d6ef75ae915,32.8202972222,-117.7305055556,WGS84,,,,,,Provided georef
,0846017a-f89b-43c9-88c2-a792469ac1db,32.8165138889,-117.5596277778,WGS84,,,,,,Provided georef
,e5722f9e-7ce3-403f-963b-bf284f64230c,32.8246500000,-117.7542583333,WGS84,,,,,,Provided georef
,e7940b2d-327e-488c-9305-33e1d505a83c,32.8138722222,-117.5311166667,WGS84,,,,,,Provided georef
,30b3dc97-83be-4f19-94ca-3af034db3cd0,32.8239944444,-117.7703583333,WGS84,,,,,,Provided georef
,decfba58-b315-4b25-9c0b-52026e451d4c,32.8226166667,-117.7526027778,WGS84,,,,,,Provided georef
,f564bdf3-4d87-4488-a057-e81df7467f8a,32.8197500000,-117.5203055556,WGS84,,,,,,Provided georef
,6da01c9b-ad9f-4de7-bbbb-65f578095e51,32.8272555556,-117.7224333333,WGS84,,,,,,Provided georef
,209ac131-6aa3-45c6-b2ed-716ef2760928,32.8198388889,-117.5587500000,WGS84,,,,,,Provided georef
,13bfce4b-f467-4d28-990a-5d176927c28d,32.8240750000,-117.7545583333,WGS84,,,,,,Provided georef
,6af2eb84-4e8c-43cf-ac3b-c55fc8a9d7b0,32.8172500000,-117.5127638889,WGS84,,,,,,Provided georef
,96208e26-1ed4-4172-8a9e-513005e2c9e6,32.8195916667,-117.5275194444,WGS84,,,,,,Provided georef
,61761ca8-f053-4254-8363-aaefb6ac0e61,32.8190916667,-117.7364083333,WGS84,,,,,,Provided georef
,60611e86-99de-4abe-83bb-61bcef7ccb96,32.8137416667,-117.6443666667,WGS84,,,,,,Provided georef
,ffc1df21-29f7-497a-b5e7-a1a690f79a1c,32.8355166667,-117.7634416667,WGS84,,,,,,Provided georef
,93af350a-837d-49bb-a39a-b6f3d3944330,32.8190250000,-117.5190888889,WGS84,,,,,,Provided georef
,9ac0ed72-b14a-4b29-91d6-4f686322b874,32.8309388889,-117.7834972222,WGS84,,,,,,Provided georef
,f826e983-9fcf-497e-a89f-cfa1c86c9d6f,32.8182583333,-117.5731055556,WGS84,,,,,,Provided georef
,650be6be-5447-4a79-b18e-ca99a7dace32,32.8307055556,-117.8014305556,WGS84,,,,,,Provided georef
,148da2fc-9a8e-42ae-9569-917b342e67f3,32.8146888889,-117.5745972222,WGS84,,,,,,Provided georef
,75a0b629-2bce-4b46-8583-4323c2450699,,,WGS84,,,,,,
,33a0633e-aadb-4b77-949d-92ba49ddfe71,24.9411100000,121.9008600000,WGS84,,,,,,Map
,7290915e-5bcd-4fc4-acc8-95ef3f947342,22.8790000000,121.9008600000,WGS84,,,,,,Map
,eaaa46ee-90f3-40c2-8edb-84bbfaa0d8e1,22.0040000000,120.7450000000,WGS84,,,,,,Map
,1cad76a9-ce6b-4bbc-84fb-243c712dade6,22.4667500000,120.4391100000,WGS84,,,,,,Map
,0f36da6e-bec2-4946-8010-49f273276b07,-19.8566666667,-68.9172222222,WGS84,,,,,,Provided georef
,e5b5121d-22e1-4c5f-9cd4-853b77c2290f,-23.7925055556,35.5212166667,WGS84,,,,,,Provided georef
,1ee006df-7840-43df-a1fd-cfadc308a51a,-12.3281250000,40.5714027778,WGS84,,,,,,Provided georef
,f89d66bb-ca17-4339-8943-92ec81e1a4ea,-12.2842888889,40.5863416667,WGS84,,,,,,Provided georef
,6510ac28-c028-4bad-9fc0-df289eca5417,65.0000000000,-30.0000000000,WGS84,,,,,,Provided georef
,fa6bb53f-5f17-48da-b83b-e45fa232002e,34.8816666667,-124.4800000000,WGS84,,,,,,Provided georef
,73483537-e263-47af-9f7c-d3c13b748a67,35.3316666667,-124.3750000000,WGS84,,,,,,Provided georef
,5be38344-d042-47be-8b5f-21c9b2555c97,38.9266570000,-95.3196180000,WGS84,,,,,,Provided georef
,a79a5341-e5e6-428a-8fb6-987b75a4891f,-12.2751666667,132.4243333333,WGS84,,,,,,Provided georef
,5fac03d1-91bb-43dd-89e2-bf6b72af7997,-12.2500000000,131.9500000000,WGS84,,,,,,Provided georef
,1bc588f4-8869-4ddf-a707-6ede63618403,-11.0666666667,132.0666666667,WGS84,,,,,,Provided georef
,7030e586-bae7-49fc-8cd5-07700fe0a817,-12.7000000000,130.1833333333,WGS84,,,,,,Provided georef
,21a93ac4-13f0-4c41-be77-6f2825ac3afc,-12.1750000000,132.2433333333,WGS84,,,,,,Provided georef
,367242fc-e19d-40b8-9128-1740ac53e29a,-12.1858333333,132.2075000000,WGS84,,,,,,Provided georef
,e48a47c1-af4a-43e4-b8a6-e4c3dcbad6eb,,,WGS84,,,,,,
,43588b6b-cb16-4838-8b40-26f19960374a,29.2506000000,-94.8530000000,WGS84,,,,,,Provided georef
4150cfe2-a0b8-11ed-803c-6c2b597b15e2,c64b6c62-923c-491b-bf44-a7d08426791e,38.4340300000,-96.5630090000,WGS84,,,"Bentley, Andrew C",01/12/2015,,Provided georef
,3907e5aa-1092-4e17-ad49-9432bd3e205f,,,WGS84,,,,,,
,4a2768d9-0d48-47b9-ad40-381c77e3b198,38.1182000000,-91.7006000000,WGS84,,,,,,GEOLocate
,a1a8e120-3591-488b-a70d-0a54b100899c,38.2628000000,-91.6428000000,WGS84,,,,,,GEOLocate
,3488db22-480a-4411-a65f-72b3ab125766,38.2876000000,-91.6367000000,WGS84,,,,,,GEOLocate
,3bc7ec4f-6457-4db1-a101-8e97bf0caa48,38.3120000000,-91.4783000000,WGS84,,,,,,GEOLocate
,364b3f53-aa45-462d-9ba5-217c1c7a88b1,38.2652000000,-91.4435000000,WGS84,,,,,,GEOLocate
,1d004319-ada4-4137-bb03-4909ee4ff6c2,38.2348000000,-91.4565000000,WGS84,,,,,,GEOLocate
,4c4195a7-7dbf-466d-b36f-b4f757f1222e,38.1772000000,-91.4477000000,WGS84,,,,,,GEOLocate
,f13d057b-d5cf-4d37-8c4c-a948224f39dd,38.0392000000,-91.5890000000,WGS84,,,,,,GEOLocate
,2c0cca8d-c088-41d6-8cdb-657084738336,38.1966000000,-91.3115000000,WGS84,,,,,,GEOLocate
,117cc84d-1b53-4077-a436-f70e401eecf7,38.2150000000,-91.2690000000,WGS84,,,,,,GEOLocate
,f8e6ef7a-3527-4774-8180-1e7752bad4af,38.3236000000,-91.1574000000,WGS84,,,,,,GEOLocate
,9222ee02-cac8-43ec-86cb-e44a5d2b9f32,38.3893000000,-91.2475000000,WGS84,,,,,,GEOLocate
,a263cd8d-0999-44fc-81a0-85c339da6172,38.5074000000,-91.3115000000,WGS84,,,,,,GEOLocate
,f51dfeaa-bfb7-4270-acc3-35b9d2fed017,38.8108000000,-91.5024000000,WGS84,,,,,,GEOLocate
,2f3cabe8-21a3-4b50-b914-268fbf8f1f87,38.7177000000,-91.6599000000,WGS84,,,,,,GEOLocate
,d9913365-b207-4339-91db-c7c4fba774cd,38.7959000000,-91.8766000000,WGS84,,,,,,GEOLocate
,0a73ea6b-c5a5-4d31-bf4e-387062d612c3,38.8443000000,-92.0284000000,WGS84,,,,,,GEOLocate
,25d939c2-b8f4-4b93-b540-a30cf5f2fe8e,37.7544000000,-93.9387000000,WGS84,,,,,,GEOLocate
,37f0f580-4a31-4e66-a7e3-4cd2452992b1,37.4515000000,-94.0313000000,WGS84,,,,,,GEOLocate
,b67e183a-ecfd-4195-b30a-18141882502c,37.5846000000,-94.1437000000,WGS84,,,,,,GEOLocate
,50b0b1c3-e36f-47e8-901d-00a803c7435a,37.6544000000,-94.0773000000,WGS84,,,,,,GEOLocate
,37c6b03f-9e7a-47c8-ba7b-ead8df38c43f,37.6871000000,-94.0323000000,WGS84,,,,,,GEOLocate
,df71a4a1-015b-48f2-82fe-2d298e10d3ab,37.7224000000,-93.9964000000,WGS84,,,,,,GEOLocate
,09b358dd-acf6-4263-9b28-5173a53eef1f,37.4295000000,-94.0936000000,WGS84,,,,,,GEOLocate
,189bf8b9-0169-46a5-954a-42c63f2c54dd,37.5553000000,-90.3571000000,WGS84,,,,,,GEOLocate
,4cd8d136-4381-4825-aee3-ae6c1290c97b,37.5773000000,-90.3098000000,WGS84,,,,,,GEOLocate
,a210704f-49c0-431b-9100-f41e469693d5,37.6103000000,-90.3052000000,WGS84,,,,,,GEOLocate
,00625662-8fc3-4993-91d7-51d3db3945a8,37.5465000000,-90.3882000000,WGS84,,,,,,GEOLocate
,df3f948b-79b7-4d98-b84e-1dc87db96c40,37.9746093750,-91.2043075562,WGS84,,,,,,GEOLocate
,c380d331-183e-49ba-9624-926ac2be42d4,39.7577056885,-91.5184249878,WGS84,,,,,,GEOLocate
,b6ffc621-622b-4fc1-8552-cc37d4518693,27.0666670000,-79.2083330000,WGS84,,,,,,Provided georef
,426a1759-fb33-4719-bc43-013eb89efd61,27.1000000000,-79.2166670000,WGS84,,,,,,Provided georef
,dfc01bb5-63dd-4697-b01b-941c6d6d33e2,27.0700000000,-79.2066670000,WGS84,,,,,,Provided georef
4150d536-a0b8-11ed-803c-6c2b597b15e2,b480b0e0-b2e1-4e3e-8e1b-28ee194cad72,26.7103500000,-78.9947900000,WGS84,660.0000000000,,"Bentley, Andrew C",08/01/2019,,GEOLocate
,fea7044c-7b2a-4bbe-af2e-09d70179ba48,27.1733330000,-79.2133330000,WGS84,,,,,,Provided georef
,e2aa00de-2fd1-410b-8c12-f518948efbd9,27.4166670000,-79.1333330000,WGS84,,,,,,Provided georef
4150d58e-a0b8-11ed-803c-6c2b597b15e2,1543a6b3-616d-44e8-8170-0d36f710ea87,27.4166666667,-79.1333333333,WGS84,,,"Bentley, Andrew C",,,Provided georef
,a1fb707b-bfa5-4a54-bb2b-2ae9a1499322,27.3750000000,-79.1633330000,WGS84,,,,,,Provided georef
,64ae7c21-9d6f-4eae-a6c9-5c6008730c13,29.5333330000,-80.6833330000,WGS84,,,,,,Provided georef
,794509d7-b865-4dce-bdf9-e26d56765a83,29.5716666667,-80.6966666667,WGS84,,,,,,Provided georef
,93290f21-44c0-4b74-bff1-4bd3d9400fb9,29.6250000000,-80.7166670000,WGS84,,,,,,Provided georef
,a550e850-f7c9-4fe3-bc0d-9aa35cc805e1,30.7100000000,-81.1000000000,WGS84,,,,,,Provided georef
,6897c78e-41c2-4f09-896c-3a8bb0a0e41b,30.7100000000,-81.1000000000,WGS84,,,,,,Provided georef
41510cfd-a0b8-11ed-803c-6c2b597b15e2,6354c9ec-e086-4ddf-a09d-90406ec6f27f,37.0991500000,-96.5555390000,WGS84,374.0000000000,,"Bentley, Andrew C",04/20/2022,,GEOLocate
,be0ef130-1f78-4e6a-94e5-a1efd414e9a6,39.8570350000,-95.3159930000,WGS84,,,,,,GEOLocate
,34f435d0-92de-493d-827d-1ea5d2354743,,,WGS84,,,,,,
4150da3a-a0b8-11ed-803c-6c2b597b15e2,c7d777af-3d8e-43f9-93e1-568fc9719f72,38.2388888889,-79.7750000000,WGS84,,,"Bentley, Andrew C",,,Provided georef
4150dc86-a0b8-11ed-803c-6c2b597b15e2,94107bc9-0cb6-4d86-bf0a-de27bcd9642e,30.5534210000,-86.9548020000,WGS84,446.0000000000,,"Bentley, Andrew C",11/06/2019,,GEOLocate
,1e18b8ce-e774-43e3-9b39-3a526949183b,29.2496860000,-94.8525620000,WGS84,,,,,,Provided georef
,3e5cb38f-1520-4062-b645-46b19efd86e3,29.1313110000,-95.0529760000,WGS84,,,,,,Provided georef
4150dcda-a0b8-11ed-803c-6c2b597b15e2,b81269c4-4960-42f7-8e5d-75fa8b2326e3,46.7058300000,-123.9658300000,WGS84,602.0000000000,,"Bentley, Andrew C",02/05/2020,,GEOLocate
4150dd2f-a0b8-11ed-803c-6c2b597b15e2,b3f9c1ec-d677-4db9-8017-086988af10b3,44.6210200000,-124.0521200000,WGS84,371.0000000000,,"Bentley, Andrew C",02/05/2020,,GEOLocate
,32e3cc4b-3378-4461-9a5b-6c7a3e63b8e0,60.3110000000,-146.1544000000,WGS84,,,,,,GEOLocate
,09ef09d7-6453-47d7-96a1-99368b78af2b,38.2636290000,-96.5304920000,WGS84,,,,,,GEOLocate
,236ba769-4918-4801-9bf1-582ec5bac360,38.1675000000,-99.0991666667,WGS84,,,,,,GEOLocate
,ac5b6c5d-fe86-4896-a617-8b5ae088d7fe,37.9241666667,-101.2544444444,WGS84,,,,,,GEOLocate
,58ea1e93-be82-4a37-b02f-ff57962d0bd5,37.4908333333,-99.6388888889,WGS84,,,,,,Provided georef
,0d34e6e4-1b9a-4ec1-b420-defcca7c8953,38.2911111111,-98.4644444444,WGS84,,,,,,Provided georef
4150dd7f-a0b8-11ed-803c-6c2b597b15e2,814b96ce-4525-4557-b19e-04f43856043f,36.8520730000,-99.3153100000,WGS84,90.0000000000,,"Bentley, Andrew C",10/12/2020,,GEOLocate
4150ddcd-a0b8-11ed-803c-6c2b597b15e2,0cd55578-90b8-441f-a290-d9b701da8fe5,36.7570240000,-99.1176000000,WGS84,400.0000000000,,"Bentley, Andrew C",10/12/2020,,GEOLocate
4150de19-a0b8-11ed-803c-6c2b597b15e2,af6cf204-8932-443f-828e-cfc34c6e9f3d,36.9772210000,-99.9736450000,WGS84,900.0000000000,,"Bentley, Andrew C",10/12/2020,,GEOLocate
4150dfc8-a0b8-11ed-803c-6c2b597b15e2,0807e7f4-7055-44d8-b637-dde6231c1390,37.0252640000,-99.4717890000,WGS84,210.0000000000,,"Bentley, Andrew C",10/12/2020,,GEOLocate
4150e01e-a0b8-11ed-803c-6c2b597b15e2,5371f34a-2889-4733-a4fd-50e0d9349e9a,37.1483700000,-100.7500200000,WGS84,90.0000000000,,"Bentley, Andrew C",10/13/2020,,GEOLocate
4150e06c-a0b8-11ed-803c-6c2b597b15e2,15976803-a920-4883-ba6e-ab0193a1c0fa,39.4448090000,-96.0129400000,WGS84,252.0000000000,,"Bentley, Andrew C",10/14/2020,,GEOLocate
4150e0bb-a0b8-11ed-803c-6c2b597b15e2,41633bc7-0a05-48ac-b837-301ae6967c06,39.6135610000,-96.1773550000,WGS84,428.0000000000,,"Bentley, Andrew C",10/14/2020,,GEOLocate
4150e10a-a0b8-11ed-803c-6c2b597b15e2,f97b767b-f4c9-4724-b284-d2098faafe76,39.6087060000,-96.1817740000,WGS84,114.0000000000,,"Bentley, Andrew C",10/14/2020,,GEOLocate
,b74a1846-e58d-4d8f-8d4c-5c97473c5165,39.4197222222,-96.0038888889,WGS84,,,,,,Provided georef
4150e156-a0b8-11ed-803c-6c2b597b15e2,21981eed-a989-4abb-9872-4e15ed949e6e,39.2635360000,-96.0141730000,WGS84,344.0000000000,,"Bentley, Andrew C",10/14/2020,,Provided georef
4150e2f8-a0b8-11ed-803c-6c2b597b15e2,10e50d6c-2d3f-4c70-a477-54c78e2e7122,38.1606400000,-96.5547880000,WGS84,376.0000000000,,"Bentley, Andrew C",10/16/2020,,GEOLocate
4150e4bd-a0b8-11ed-803c-6c2b597b15e2,22ee979a-8428-428d-ab02-22e41a989cbb,38.2958160000,-96.4998590000,WGS84,301.0000000000,,"Bentley, Andrew C",10/16/2020,,GEOLocate
4150e5a1-a0b8-11ed-803c-6c2b597b15e2,0595223f-f4af-443f-b8cb-109722b0f71b,38.2194230000,-96.5666230000,WGS84,24.0000000000,,"Bentley, Andrew C",10/16/2020,,GEOLocate
4150e725-a0b8-11ed-803c-6c2b597b15e2,b98ee37a-3a79-4676-bdd9-c4139f6eb47a,38.1446460000,-96.5493300000,WGS84,156.0000000000,,"Bentley, Andrew C",10/16/2020,,GEOLocate
4150e896-a0b8-11ed-803c-6c2b597b15e2,780359f7-6b1f-4518-98ee-f70485075b30,38.3886950000,-96.0588560000,WGS84,309.0000000000,,"Bentley, Andrew C",10/16/2020,,GEOLocate
4150e909-a0b8-11ed-803c-6c2b597b15e2,df1b55df-1db3-4aef-b318-f5d66ae7a80c,38.1349980000,-96.5854490000,WGS84,660.0000000000,,"Bentley, Andrew C",10/19/2020,,GEOLocate
