4.taxon.guid,4.taxon.fullName,4.taxon.author,4.taxon.rankId,4.taxon.source
920c9cac-9e58-11ed-803c-6c2b597b15e2,Amphiprion chrysopterus,"Cuvier, 1830",220,
920c9da2-9e58-11ed-803c-6c2b597b15e2,Canthigaster janthinoptera,"(Bleeker, 1855)",220,
920c9e96-9e58-11ed-803c-6c2b597b15e2,Centropyge loriculus,"(Günther, 1874)",220,
920c9f88-9e58-11ed-803c-6c2b597b15e2,Leiodon cutcutia,"Hamilton, 1822",220,
920ca079-9e58-11ed-803c-6c2b597b15e2,Ictiobus bubalus x I. cyprinellus,,220,Primary
920ca171-9e58-11ed-803c-6c2b597b15e2,Cephalopholis argus,"Bloch & Schneider, 1801",220,
920ca265-9e58-11ed-803c-6c2b597b15e2,Acanthurus leucosternon,"Bennett, 1833",220,Fishbase
920ca354-9e58-11ed-803c-6c2b597b15e2,Labroides dimidiatus,"(Valenciennes, 1839)",220,
920ca446-9e58-11ed-803c-6c2b597b15e2,Sciaena sp.,,220,
920ca536-9e58-11ed-803c-6c2b597b15e2,Polydactylus sextarius,"(Bloch & Schneider, 1801)",220,Fishbase
920ca627-9e58-11ed-803c-6c2b597b15e2,Gagata cenia,"(Hamilton, 1822)",220,Fishbase
920ca71d-9e58-11ed-803c-6c2b597b15e2,Creagrutus sp. 1,,220,
920ca811-9e58-11ed-803c-6c2b597b15e2,Cyprinion semiplotum,"(McClelland, 1839)",220,
920ca900-9e58-11ed-803c-6c2b597b15e2,Ctenobrycon sp.,,220,
920ca9f0-9e58-11ed-803c-6c2b597b15e2,Catostomus latipinnis x C. discobolus,,220,
920caae8-9e58-11ed-803c-6c2b597b15e2,Balistoides conspicillum,"(Bloch & Schneider, 1801)",220,
920cabd9-9e58-11ed-803c-6c2b597b15e2,Parapercis clathrata,"Ogilby, 1910",220,
920cacc8-9e58-11ed-803c-6c2b597b15e2,Echidna nebulosa,"(Ahl, 1789)",220,
920cadb7-9e58-11ed-803c-6c2b597b15e2,Coelorinchus caribbaeus,"(Goode & Bean, 1885)",220,
920caea9-9e58-11ed-803c-6c2b597b15e2,Pseuderythrinus sp.,,220,
920caf98-9e58-11ed-803c-6c2b597b15e2,Psychrolutes phrictus,"Stein & Bond, 1978",220,
920cb08a-9e58-11ed-803c-6c2b597b15e2,Pristis sp.,,220,
920cb17b-9e58-11ed-803c-6c2b597b15e2,Zoarces americanus,"(Bloch & Schneider, 1801)",220,Eschmeyer 1990
920cb273-9e58-11ed-803c-6c2b597b15e2,Fundulus sp.,,220,
920cb366-9e58-11ed-803c-6c2b597b15e2,Glossogobius callidus,"(Smith, 1937)",220,Fishbase
920cb659-9e58-11ed-803c-6c2b597b15e2,Lepophidium inca,"Robins & Lea, 1978",220,Fishbase
920cb757-9e58-11ed-803c-6c2b597b15e2,Leptoclinus maculatus,"(Fries, 1838)",220,Eschmeyer 1990
920cb84d-9e58-11ed-803c-6c2b597b15e2,Chitala chitala,"(Hamilton, 1822)",220,Eschmeyer 1990
920cb94c-9e58-11ed-803c-6c2b597b15e2,Odontostilbe ecuadorensis,"Bührnheim & Malabarba, 2006",220,
920cba48-9e58-11ed-803c-6c2b597b15e2,Myersglanis blythii,"(Day, 1870)",220,
920cbb42-9e58-11ed-803c-6c2b597b15e2,Coccorella atlantica,"(Parr, 1928)",220,Fishbase
920cbc3b-9e58-11ed-803c-6c2b597b15e2,Acanthocobitis botia,"(Hamilton, 1822)",220,Fishbase
920cbd2f-9e58-11ed-803c-6c2b597b15e2,Periophthalmus kalolo,"Lesson, 1831",220,
920cbe28-9e58-11ed-803c-6c2b597b15e2,Amblyeleotris gymnocephala,"(Bleeker, 1853)",220,
920cc380-9e58-11ed-803c-6c2b597b15e2,Lepidocephalichthys goalparensis,"Pillai & Yazdani, 1976",220,
920cc4f1-9e58-11ed-803c-6c2b597b15e2,Roeboides sp.,,220,
920cc5ef-9e58-11ed-803c-6c2b597b15e2,Cephalopholis spiloparaea,"(Valenciennes, 1828)",220,
920cc6ef-9e58-11ed-803c-6c2b597b15e2,Platax orbicularis,"(Forsskål, 1775)",220,Fishbase
920cc7ec-9e58-11ed-803c-6c2b597b15e2,Chela cachius,"(Hamilton, 1822)",220,
920ccbff-9e58-11ed-803c-6c2b597b15e2,Polyacanthus fasciatus,"(Bloch & Schneider, 1801)",220,
920cccef-9e58-11ed-803c-6c2b597b15e2,Sternoptyx sp.,,220,
920cce00-9e58-11ed-803c-6c2b597b15e2,Fowleria variegata,"(Valenciennes, 1832)",220,
920ccef2-9e58-11ed-803c-6c2b597b15e2,Barbus annectens,"Gilchrist & Thompson, 1917",220,Fishbase
920cd2fe-9e58-11ed-803c-6c2b597b15e2,Scarus sp.,,220,
920cd3eb-9e58-11ed-803c-6c2b597b15e2,Valenciennea longipinnis,"(Lay & Bennett, 1839)",220,
920cd4d2-9e58-11ed-803c-6c2b597b15e2,Luxilus cornutus x Semotilus atromaculatus,,220,
920cd5c0-9e58-11ed-803c-6c2b597b15e2,Bullisichthys caribbaeus,"Rivas, 1971",220,Fishbase
920cd989-9e58-11ed-803c-6c2b597b15e2,Ophidion genyopus,"(Ogilby, 1897)",220,
920cda99-9e58-11ed-803c-6c2b597b15e2,Meiacanthus oualanensis,"(Günther, 1880)",220,Fishbase
920cdb9b-9e58-11ed-803c-6c2b597b15e2,Apogon fragilis,"Smith, 1961",220,
920cdfe6-9e58-11ed-803c-6c2b597b15e2,Crossorhombus kobensis,"(Jordan & Starks, 1906)",220,Primary
920ce0d9-9e58-11ed-803c-6c2b597b15e2,Monodactylus argenteus,"(Linnaeus, 1758)",220,
920ce4f1-9e58-11ed-803c-6c2b597b15e2,Diastobranchus capensis,"Barnard, 1923",220,Fishbase
920ce648-9e58-11ed-803c-6c2b597b15e2,Salmostoma phulo,"(Hamilton, 1822)",220,
920cea9c-9e58-11ed-803c-6c2b597b15e2,Alepisaurus sp.,,220,
920cebd2-9e58-11ed-803c-6c2b597b15e2,Priapella sp.,,220,
920cefe0-9e58-11ed-803c-6c2b597b15e2,Zebrasoma scopas,"(Cuvier, 1829)",220,
920cf456-9e58-11ed-803c-6c2b597b15e2,Diplodus cervinus,"(Lowe, 1838)",220,Fishbase
920cf874-9e58-11ed-803c-6c2b597b15e2,Securicula gora,"(Hamilton, 1822)",220,Fishbase
920cfc85-9e58-11ed-803c-6c2b597b15e2,Atherinomorus lacunosus,"(Forster, 1801)",220,
920d03fc-9e58-11ed-803c-6c2b597b15e2,Paracirrhites forsteri,"(Schneider, 1801)",220,
920d050d-9e58-11ed-803c-6c2b597b15e2,Merluccius sp.,,220,
920d0609-9e58-11ed-803c-6c2b597b15e2,Branchioica sp.,,220,
920d06fd-9e58-11ed-803c-6c2b597b15e2,Puntius sophore,"(Hamilton, 1822)",220,
920d07f2-9e58-11ed-803c-6c2b597b15e2,Coryphaenoides cinereus,"(Gilbert, 1896)",220,
920d08e5-9e58-11ed-803c-6c2b597b15e2,Taractichthys longipinnis,"(Lowe, 1843)",220,
920d09d7-9e58-11ed-803c-6c2b597b15e2,Ceratoscopelus sp.,,220,
920d0ac6-9e58-11ed-803c-6c2b597b15e2,Devario aequipinnatus,"(McClelland, 1839)",220,Eschmeyer 1990
920d0bbb-9e58-11ed-803c-6c2b597b15e2,Cheilopogon pinnatibarbatus,"(Bennett, 1831)",220,
920d0cad-9e58-11ed-803c-6c2b597b15e2,Ammodytes sp.,,220,
920d0d9a-9e58-11ed-803c-6c2b597b15e2,Halichoeres argus,"(Bloch & Schneider, 1801)",220,
920d0e8b-9e58-11ed-803c-6c2b597b15e2,Cheilopogon furcatus,"(Mitchill, 1815)",220,Eschmeyer 1990
920d0f7c-9e58-11ed-803c-6c2b597b15e2,Ostracion sp.,,220,
920d106b-9e58-11ed-803c-6c2b597b15e2,Halichoeres margaritaceus,"(Valenciennes, 1839)",220,
920d1224-9e58-11ed-803c-6c2b597b15e2,Pempheris oualensis,"Cuvier, 1831",220,
920d132b-9e58-11ed-803c-6c2b597b15e2,Cyprinella venusta x C. lutrensis,,220,Primary
920d142b-9e58-11ed-803c-6c2b597b15e2,Chromis vanderbilti,"(Fowler, 1941)",220,
920d156b-9e58-11ed-803c-6c2b597b15e2,Bathylagus euryops,"Goode & Bean, 1896",220,Fishbase
920d16bb-9e58-11ed-803c-6c2b597b15e2,Prognichthys brevipinnis,"(Valenciennes, 1847)",220,
920d17f4-9e58-11ed-803c-6c2b597b15e2,Scarus iseri,"(Bloch, 1789)",220,Eschmeyer 1990
920d1931-9e58-11ed-803c-6c2b597b15e2,Aphyocharax sp.,,220,
920d1a67-9e58-11ed-803c-6c2b597b15e2,Clarias sp.,,220,
920d1b9d-9e58-11ed-803c-6c2b597b15e2,Myripristis adusta,"Bleeker, 1853",220,
920d1cd6-9e58-11ed-803c-6c2b597b15e2,Lepophidium cultratum,"Robins, Robins & Brown, 2012",220,
920d1e0d-9e58-11ed-803c-6c2b597b15e2,Imparfinis sp.,,220,
920d1f3f-9e58-11ed-803c-6c2b597b15e2,Trachinotus sp.,,220,
920d206f-9e58-11ed-803c-6c2b597b15e2,Plagiopsetta glossa,"Franz, 1910",220,Primary
920d21ab-9e58-11ed-803c-6c2b597b15e2,Bathylagus pacificus,"Gilbert, 1890",220,Fishbase
920d22e2-9e58-11ed-803c-6c2b597b15e2,Panaque sp. nov.,,220,
920d2415-9e58-11ed-803c-6c2b597b15e2,Diaphus sp.,,220,
920d2547-9e58-11ed-803c-6c2b597b15e2,Plectroglyphidodon lacrymatus,"(Quoy & Gaimard, 1825)",220,
920d267a-9e58-11ed-803c-6c2b597b15e2,Esomus danrica,"(Hamiton, 1822)",220,
920d27ac-9e58-11ed-803c-6c2b597b15e2,Lepomis cyanellus x L. macrochirus,,220,Primary
920d28e6-9e58-11ed-803c-6c2b597b15e2,Lycenchelys crotalinus,"(Gilbert, 1890)",220,
920d2a1c-9e58-11ed-803c-6c2b597b15e2,Parexoglossum ssp. hubbsi,"Trautman, 1931",220,Primary
920d2b57-9e58-11ed-803c-6c2b597b15e2,Dolichopteryx longipes,"(Vaillant, 1888)",220,Fishbase
920d2c8c-9e58-11ed-803c-6c2b597b15e2,Sargocentron caudimaculatum,"(Rüppell, 1838)",220,
920d2d83-9e58-11ed-803c-6c2b597b15e2,Brachyhypopomus occidentalis,"(Regan, 1914)",220,
920d2e74-9e58-11ed-803c-6c2b597b15e2,Acanthurus nigricauda,"Duncker & Mohr, 1929",220,
920d2f72-9e58-11ed-803c-6c2b597b15e2,Forbesichthys agassizii,"(Putnam, 1872)",220,ITIS
920d3068-9e58-11ed-803c-6c2b597b15e2,Psettina tosana,"Amaoka, 1963",220,Primary
920d315f-9e58-11ed-803c-6c2b597b15e2,Micralestes acutidens,"(Peters, 1852)",220,
920d3252-9e58-11ed-803c-6c2b597b15e2,Bothus sp.,,220,
920d3346-9e58-11ed-803c-6c2b597b15e2,Mugil hospes,"Jordan & Culver, 1895",220,Fishbase
920d343b-9e58-11ed-803c-6c2b597b15e2,Atherinella sp.,,220,
920d3531-9e58-11ed-803c-6c2b597b15e2,Bairdiella armata,"Gill, 1863",220,Fishbase
920d3627-9e58-11ed-803c-6c2b597b15e2,Rhinichthys cataractae x R. osculus,,220,Primary
920d371e-9e58-11ed-803c-6c2b597b15e2,Centropyge fisheri,"(Snyder, 1904)",220,Fishbase
920d380f-9e58-11ed-803c-6c2b597b15e2,Lutjanus gibbus,"(Forsskål, 1775)",220,
920d3903-9e58-11ed-803c-6c2b597b15e2,Anabas sp.,,220,
920d39f6-9e58-11ed-803c-6c2b597b15e2,Samariscus xenicus,"Ochiai & Amaoka, 1962",220,Primary
920d3ae7-9e58-11ed-803c-6c2b597b15e2,Parascorpaena mossambica,"(Peters, 1855)",220,
920d3bdb-9e58-11ed-803c-6c2b597b15e2,Phoxinus sp. x Campostoma sp.,,220,Primary
920d3cd1-9e58-11ed-803c-6c2b597b15e2,Taeniamia buruensis,"Gill, 1863",220,Eschmeyer 1990
920d3dc3-9e58-11ed-803c-6c2b597b15e2,Priacanthus sp.,,220,
920d3eb4-9e58-11ed-803c-6c2b597b15e2,Nemacheilus zonatus,,220,
920d3fa6-9e58-11ed-803c-6c2b597b15e2,Catostomus latipinnis x C. clarki,,220,
920d4099-9e58-11ed-803c-6c2b597b15e2,Glyptothorax horai,"Shaw & Shebbeare, 1936",220,
920d418f-9e58-11ed-803c-6c2b597b15e2,Sebastapistes strongia,"(Cuvier, 1829)",220,
920d4281-9e58-11ed-803c-6c2b597b15e2,Oneirodes bulbosus,"Chapman, 1939",220,
920d4371-9e58-11ed-803c-6c2b597b15e2,Pethia guganio,"(Hamilton, 1822)",220,
920d4464-9e58-11ed-803c-6c2b597b15e2,Caracanthus unipinna,"(Gray, 1831)",220,
920d4753-9e58-11ed-803c-6c2b597b15e2,Chromis margaritifer,"Fowler, 1946",220,
920d484b-9e58-11ed-803c-6c2b597b15e2,Argyropelecus hawaiensis,"Schultz, 1960",220,
920d4950-9e58-11ed-803c-6c2b597b15e2,Gymnothorax fuscomaculatus,"(Schultz, 1953)",220,
920d4a4d-9e58-11ed-803c-6c2b597b15e2,Hara horai,"Misra, 1976",220,Fishbase
920d4b47-9e58-11ed-803c-6c2b597b15e2,Hexagrammos octogrammus,"(Pallas, 1814)",220,Primary
920d4c42-9e58-11ed-803c-6c2b597b15e2,Chela laubuca,"(Hamilton, 1822)",220,
920d4d3c-9e58-11ed-803c-6c2b597b15e2,Urobatis halleri,"(Cooper, 1863)",220,Eschmeyer 1990
920d4e30-9e58-11ed-803c-6c2b597b15e2,Pseudomugil signifer,"Kner, 1866",220,
920d52e1-9e58-11ed-803c-6c2b597b15e2,Paraluteres prionurus,"(Bleeker, 1851)",220,
920d5448-9e58-11ed-803c-6c2b597b15e2,Botia lohachata,"Chaudhuri, 1912",220,
920d5541-9e58-11ed-803c-6c2b597b15e2,Hemigrammus sp.,,220,
920d563b-9e58-11ed-803c-6c2b597b15e2,Vinciguerria attenuata,"(Cocco, 1838)",220,Fishbase
920d5730-9e58-11ed-803c-6c2b597b15e2,Luxilus cornutus x Phoxinus erythrogaster,,220,Primary
920d5b3d-9e58-11ed-803c-6c2b597b15e2,Atherinomorus vaigiensis,"(Quoy & Gaimard, 1825)",220,Eschmeyer 1990
920d5c5f-9e58-11ed-803c-6c2b597b15e2,Batasio sp.,,220,
920d5d56-9e58-11ed-803c-6c2b597b15e2,Melanocetus johnsonii,"Günther, 1864",220,
920d5e46-9e58-11ed-803c-6c2b597b15e2,Apogon doryssa,"(Jordan & Seale, 1906)",220,Fishbase
920d6245-9e58-11ed-803c-6c2b597b15e2,Sparodon durbanensis,"(Castelnau, 1861)",220,Fishbase
920d6337-9e58-11ed-803c-6c2b597b15e2,Pimelodus altissimus,"Eigenmann & Pearson, 1942",220,Fishbase
920d6423-9e58-11ed-803c-6c2b597b15e2,Chagunius chagunio,"(Hamilton, 1822)",220,
920d6800-9e58-11ed-803c-6c2b597b15e2,Notropis rafinesquei,"Suttkus, 1991",220,Fishbase
920d68f6-9e58-11ed-803c-6c2b597b15e2,Lutjanus fulvus,"(Forster, 1801)",220,
920d6d41-9e58-11ed-803c-6c2b597b15e2,Chromis nigrura,"Smith, 1960",220,Fishbase
920d6e78-9e58-11ed-803c-6c2b597b15e2,Lepomis megalotis x L. macrochirus,,220,Primary
920d72dd-9e58-11ed-803c-6c2b597b15e2,Pseudanthias squamipinnis,"(Peters, 1855)",220,
920d7412-9e58-11ed-803c-6c2b597b15e2,Taeniura lymma,"(Forsskål, 1775)",220,
920d7816-9e58-11ed-803c-6c2b597b15e2,Cyprinella venusta x C. whipplii,,220,
920d7caa-9e58-11ed-803c-6c2b597b15e2,Acrocheilus alutaceus x Richardsonius balteatus,,220,Primary
920d80b6-9e58-11ed-803c-6c2b597b15e2,Enteromius paludinosus,"Peters, 1852",220,
920d84b7-9e58-11ed-803c-6c2b597b15e2,Amblyglyphidodon aureus,"(Cuvier, 1830)",220,
920d8c59-9e58-11ed-803c-6c2b597b15e2,Etheostoma autumnale,"Mayden, 2010",220,
920d8d66-9e58-11ed-803c-6c2b597b15e2,Calamus pennatula,"Guichenot, 1868",220,
920d8e72-9e58-11ed-803c-6c2b597b15e2,Diaphus fragilis,"Tåning, 1928",220,
920d8f68-9e58-11ed-803c-6c2b597b15e2,Lepomis megalotis x L. microlophus,,220,Primary
920d9060-9e58-11ed-803c-6c2b597b15e2,Zingel zingel,"(Linnaeus, 1766)",220,
920d915b-9e58-11ed-803c-6c2b597b15e2,Etheostoma saxatile,,220,
920d9256-9e58-11ed-803c-6c2b597b15e2,Neopomacentrus metallicus,"(Jordan & Seale, 1906)",220,
920d934e-9e58-11ed-803c-6c2b597b15e2,Polydactylus persicus,"Motomura & Iwatsuki, 2001",220,
920d9443-9e58-11ed-803c-6c2b597b15e2,Gonostoma sp.,,220,
920d953a-9e58-11ed-803c-6c2b597b15e2,Omosudis lowii,"Günther, 1887",220,
920d962c-9e58-11ed-803c-6c2b597b15e2,Bujurquina sp.,,220,
920d971e-9e58-11ed-803c-6c2b597b15e2,Notropis suttkusi,"Humphries & Cashner, 1994",220,
920d980e-9e58-11ed-803c-6c2b597b15e2,Neoniphon argenteus,"(Valenciennes, 1831)",220,
920d9900-9e58-11ed-803c-6c2b597b15e2,Otocinclus sp.,,220,
920d99f1-9e58-11ed-803c-6c2b597b15e2,Odontostilbe euspilurus,"(Fowler, 1945)",220,
920d9ae3-9e58-11ed-803c-6c2b597b15e2,Apogon imberbis,"(Linnaeus, 1758)",220,
920d9bd4-9e58-11ed-803c-6c2b597b15e2,Canthigaster jactator,"(Jenkins, 1901)",220,
920d9cc5-9e58-11ed-803c-6c2b597b15e2,Turcinoemacheilus sp.,,220,
920d9db7-9e58-11ed-803c-6c2b597b15e2,Brosmophyciops pautzkei,"Schultz, 1960",220,
920d9eaa-9e58-11ed-803c-6c2b597b15e2,Istigobius ornatus,"(Rüppell, 1830)",220,
920d9fe4-9e58-11ed-803c-6c2b597b15e2,Brachyhypopomus beebei,"(Schultz, 1944)",220,
920da1eb-9e58-11ed-803c-6c2b597b15e2,Bregmaceros sp.,,220,
920da33f-9e58-11ed-803c-6c2b597b15e2,Phenacorhamdia sp.,,220,
920da477-9e58-11ed-803c-6c2b597b15e2,Eurycephalus arenicola,"(Schultz, 1966)",220,
920da5b3-9e58-11ed-803c-6c2b597b15e2,Catostomus discobolus x C. platyrhynchus,,220,
920da6f1-9e58-11ed-803c-6c2b597b15e2,Hollardia hollardi,"Poey, 1861",220,
920da827-9e58-11ed-803c-6c2b597b15e2,Plectrypops lima,"(Valenciennes, 1831)",220,
920da960-9e58-11ed-803c-6c2b597b15e2,Colisa lalia,"(Hamilton, 1822)",220,
920daa9a-9e58-11ed-803c-6c2b597b15e2,Notropis cornutus x N. rubellus,,220,Primary
920dabd7-9e58-11ed-803c-6c2b597b15e2,Sigmops bathyphilus,"(Vaillant, 1884)",220,
920dad11-9e58-11ed-803c-6c2b597b15e2,Kuronezumia leonis,"(Barnard, 1925)",220,
920dae44-9e58-11ed-803c-6c2b597b15e2,Spatuloricaria sp.,,220,
920daf77-9e58-11ed-803c-6c2b597b15e2,Nezumia liolepis,"(Gilbert, 1890)",220,
920db0ac-9e58-11ed-803c-6c2b597b15e2,"Cottus sp. ""bluestone""",,220,
920db1a8-9e58-11ed-803c-6c2b597b15e2,Nandus nandus,"(Hamilton, 1822)",220,
920db29e-9e58-11ed-803c-6c2b597b15e2,Parazen pacificus,"Kamohara, 1935",220,
920db38f-9e58-11ed-803c-6c2b597b15e2,Ophidion sp.,,220,Primary
920db48d-9e58-11ed-803c-6c2b597b15e2,Pomacanthus asfur,"(Forsskal, 1775)",220,Eschmeyer 1990
920db581-9e58-11ed-803c-6c2b597b15e2,Chlorurus sordidus,"(Forsskål, 1775)",220,
920db672-9e58-11ed-803c-6c2b597b15e2,Vanmanenia stenosoma,"Boulenger, 1901",220,
920db762-9e58-11ed-803c-6c2b597b15e2,Nannosalarias nativitatis,"(Regan, 1909)",220,
920db853-9e58-11ed-803c-6c2b597b15e2,Campostoma oligolepis x Notropis chrysocephalus,,220,
920db948-9e58-11ed-803c-6c2b597b15e2,Psilorhynchus pseudecheneis,"Menon & Datta, 1964",220,
920dba38-9e58-11ed-803c-6c2b597b15e2,Syngnathus sp.,,220,
920dbb27-9e58-11ed-803c-6c2b597b15e2,Coris gaimard,"(Quoy & Gaimard, 1824)",220,
920dbc17-9e58-11ed-803c-6c2b597b15e2,Ostorhinchus fasciatus,"White, 1790",220,
920dbd13-9e58-11ed-803c-6c2b597b15e2,Schizothorax raraensis,"Terashima, 1984",220,
920dbe07-9e58-11ed-803c-6c2b597b15e2,Coelorinchus simorhynchus,"Iwamoto & Anderson, 1994",220,
920dbef9-9e58-11ed-803c-6c2b597b15e2,Barbus toppini,"Boulenger, 1916",220,Fishbase
920dbfee-9e58-11ed-803c-6c2b597b15e2,Esox americanus americanus,"Gmelin, 1789",230,Primary
920dc0eb-9e58-11ed-803c-6c2b597b15e2,Etheostoma flabellare lineolatum,,230,Primary
920dc1e9-9e58-11ed-803c-6c2b597b15e2,Cottus klamathensis polyporus,"Daniels & Moyle, 1984",230,Fishbase
920dc2e0-9e58-11ed-803c-6c2b597b15e2,Pimephales vigilax perspicuus,"(Baird & Girard, 1853)",230,Primary
920dc3d9-9e58-11ed-803c-6c2b597b15e2,Ctenopoma muriei muriei,"(Boulenger, 1906)",230,Fishbase
920dc4cd-9e58-11ed-803c-6c2b597b15e2,Anguilla bicolor bicolor,"McClelland, 1844",230,Fishbase
920dc5c1-9e58-11ed-803c-6c2b597b15e2,Fundulus diaphanus menona,"Jordan & Copeland, 1877",230,Primary
920dc6b8-9e58-11ed-803c-6c2b597b15e2,Cottus bairdii bairdii,"Girard, 1850",230,Fishbase
920dc7ac-9e58-11ed-803c-6c2b597b15e2,Percina caprodes fulvitaenia,"Morris & Page, 1981",230,AFS Names List
920dc8a0-9e58-11ed-803c-6c2b597b15e2,Notropis wickliffi wickliffi,"Trautman, 1931",230,Primary
920dca30-9e58-11ed-803c-6c2b597b15e2,Semotilus atromaculatus maculatus,,230,Primary
920dcb2e-9e58-11ed-803c-6c2b597b15e2,Macrhybopsis aestivalis tetranemus,,230,
920dcc2b-9e58-11ed-803c-6c2b597b15e2,Pimephales vigilax vigilax,"(Baird and Girard, 1853)",230,Primary
920dcf1f-9e58-11ed-803c-6c2b597b15e2,Notropis bairdi buccula,"Cross, 1953",230,Fishbase
920dd01f-9e58-11ed-803c-6c2b597b15e2,Cottus bairdii kumlieni,"(Hoy, 1876)",230,Fishbase
920dd11b-9e58-11ed-803c-6c2b597b15e2,Nemacheilus barbatulus toni,,230,Primary
920dd228-9e58-11ed-803c-6c2b597b15e2,Gambusia affinis holbrooki,"(Girard, 1859)",230,Primary
920dd335-9e58-11ed-803c-6c2b597b15e2,Etheostoma spectabile squamosum,,230,AFS Names List
920dd443-9e58-11ed-803c-6c2b597b15e2,Cyprinodon nevadensis nevadensis,,230,Primary
920dd548-9e58-11ed-803c-6c2b597b15e2,Richardsonius balteatus hydrophlox,,230,Primary
920dd64a-9e58-11ed-803c-6c2b597b15e2,Etheostoma spectabile spectabile,,230,Primary
920dd746-9e58-11ed-803c-6c2b597b15e2,Etheostoma fusiforme fusiforme,,230,Primary
920ddc1f-9e58-11ed-803c-6c2b597b15e2,Etheostoma spectabile pulchellum,,230,Primary
920ddd1e-9e58-11ed-803c-6c2b597b15e2,Doryrhamphus excisus excisus,,230,
920dde98-9e58-11ed-803c-6c2b597b15e2,Etheostoma kennicotti cumberlandicum,,230,Primary
920ddf9b-9e58-11ed-803c-6c2b597b15e2,Ameiurus nebulosus nebulosus,"(Lesueur, 1819)",230,
920de3d2-9e58-11ed-803c-6c2b597b15e2,Etheostoma fusiforme barratti,,230,Primary
920de4ca-9e58-11ed-803c-6c2b597b15e2,Etheostoma blennioides newmani,,230,Primary
920de5e3-9e58-11ed-803c-6c2b597b15e2,Pimephales tenellus parviceps,,230,Primary
920de6db-9e58-11ed-803c-6c2b597b15e2,Etheostoma spectabile fragi,,230,Primary
920deb01-9e58-11ed-803c-6c2b597b15e2,Phoxinus phoxinus ujmonensis,,230,Primary
920debf8-9e58-11ed-803c-6c2b597b15e2,Esox americanus vermiculatus,,230,Primary
920dece9-9e58-11ed-803c-6c2b597b15e2,Melanotaenia splendida rubrostriata,"(Ramsay & Ogilby, 1886)",230,
920df0d6-9e58-11ed-803c-6c2b597b15e2,Labeobarbus intermedius intermedius,"(Rüppell, 1835)",230,Eschmeyer 1990
920df1f9-9e58-11ed-803c-6c2b597b15e2,Etheostoma spectabile uniporum,,230,Primary
920df62d-9e58-11ed-803c-6c2b597b15e2,Erimyzon oblongus claviformis,,230,Primary
920df723-9e58-11ed-803c-6c2b597b15e2,Cottus klamathensis macrops,,230,
920dfb61-9e58-11ed-803c-6c2b597b15e2,Moxostoma aureolum pisolabrum,,230,Taxhist
920dfcc4-9e58-11ed-803c-6c2b597b15e2,Catostomus occidentalis lacusanserinus,,230,Primary
920e0133-9e58-11ed-803c-6c2b597b15e2,Cabillus lacertops,"Smith, 1959",220,
920e0274-9e58-11ed-803c-6c2b597b15e2,Rondeletia bicolor,"Goode & Bean, 1895",220,
920e06cf-9e58-11ed-803c-6c2b597b15e2,Scorpaenodes varipinnis,"Smith, 1957",220,Fishbase
920e0b49-9e58-11ed-803c-6c2b597b15e2,Narcetes stomias,"(Gilbert, 1890)",220,
920e0f78-9e58-11ed-803c-6c2b597b15e2,Aethaloperca rogaa,"(Forsskål, 1775)",220,
920e13ca-9e58-11ed-803c-6c2b597b15e2,Polyacanthonotus rissoanus,"(De Filippi & Verany, 1857)",220,
920e1bfe-9e58-11ed-803c-6c2b597b15e2,Psammogobius biocellatus,"(Valenciennes, 1837)",220,Eschmeyer 1990
920e1d10-9e58-11ed-803c-6c2b597b15e2,Cirripectes quagga,"(Fowler & Ball, 1924)",220,Tissue
920e1e26-9e58-11ed-803c-6c2b597b15e2,Aristostomias lunifer,"Regan & Trewavas, 1930",220,
920e1f25-9e58-11ed-803c-6c2b597b15e2,Lethrinus haematopterus,"Temminck & Schlegel, 1844",220,Fishbase
920e201f-9e58-11ed-803c-6c2b597b15e2,Parascorpaena sp.,,220,
920e2120-9e58-11ed-803c-6c2b597b15e2,Coryphaenoides brevibarbis,"(Goode & Bean, 1896)",220,Fishbase
920e221d-9e58-11ed-803c-6c2b597b15e2,Paracirrhites sp.,,220,
920e2315-9e58-11ed-803c-6c2b597b15e2,Chromis bami,"Randall & McCosker, 1992",220,Tissue
920e241a-9e58-11ed-803c-6c2b597b15e2,Blenniella interrupta,"(Bleeker, 1857)",220,Fishbase
920e2515-9e58-11ed-803c-6c2b597b15e2,Photostylus pycnopterus,"Beebe, 1933",220,
920e260e-9e58-11ed-803c-6c2b597b15e2,Garra sp. (quadrimaculata),,220,
920e2709-9e58-11ed-803c-6c2b597b15e2,Eustomias bibulbosus,"Parr, 1927",220,
920e2803-9e58-11ed-803c-6c2b597b15e2,Apogon viria,,220,
920e28fe-9e58-11ed-803c-6c2b597b15e2,Sphyraena putnamae,"Jordan & Seale, 1905",220,Fishbase
920e29f6-9e58-11ed-803c-6c2b597b15e2,Cheilodipterus artus,"Smith, 1961",220,Fishbase
920e2aef-9e58-11ed-803c-6c2b597b15e2,Enneapterygius abeli,"(Klausewitz, 1960)",220,Fishbase
920e2be5-9e58-11ed-803c-6c2b597b15e2,Ostorhinchus dispar,"Fraser & Randall, 1976",220,
920e2cda-9e58-11ed-803c-6c2b597b15e2,Praealticus caesius,"(Seale, 1906)",220,Tissue
920e2dd3-9e58-11ed-803c-6c2b597b15e2,Raja bigelowi,"Stehmann, 1978",220,
