"georreference_id"	"location_id"	"decimal_latitude"	"decimal_longitude"	"geodetic_datum"	"coordinate_uncertainty_in_meters"	"coordinate_precision"	"point_radius_spacial_fit"	"footprint_wkt"	"footprint_srs"	"footprint_spatial_fit"	"georreferenced_by"	"georreference_date"	"georreference_protocol"	"georreference_sources"	"georreference_remarks"	"preferred_spatial_representation"
f26cd5fc58a3cdff15c02863159f9cdc	"3df7111eba5e133da4253bfde45ee394"	16.8441697	-92.71083	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0f30f8987ee07727d2c2ef78acc92496"	b51c8068b79b82c6f1526b8bcd229ab2	25.8649997	-97.509	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"8913dfc39103a360d30af43132f2eab0"	"99e016bed0bf7565f722e9f1108b0c1b"	21.1036111	-104.4361111	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3d1c20e54a53915ece5ac7de31c16e47"	"9493f34e30e321bb41b022f48e949abd"	29.4280555	-110.3891666	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"89a99ffb402cdb2a61e0c7080c8db800"	"029b685bd2435bad8005d427844e35d6"	20.6565697	-101.2890197	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"45e33bfeedce2ba3645bf259e583a5eb"	"1992ef9c4272b4fcc256fc65e22811ac"	17.0194397	-91.59667	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"55eed2d6d2ac005b73bb48d239751648"	"7f8d84592f6ab1155353ad754e955ef1"	19.1088888	-102.5419444	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a463147d34bc1197849007dea5fa0777	"2f0b6d912b9b3bdd4893c7c94923c91e"	16.3522222	-92.6286111	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2cfcc62c70d195a79a10939f04e54407"	"92cbf9abcc7cf6480c55afc6a99ae416"	28.5775	-107.5275	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9aa27391ae4ec7c264b01f9467face8a"	"79f396deeaf9822468e416a58fedf33f"	19.7877	-101.03318	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e1812894465cbc08c276c9f950bc3ec5	"5f6011d69cfc5fb4112c064dd5ef2d94"	28.70138	-107.3816497	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c3b8cba704a6f0e0f1e8cff4be7423ff	e776b9ffd1659fead3a5ca961f6009ca	17.49583	-93.0022197	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9b93722090aa6aece2b0032f2b77324e"	d55306de35eccb25ca5e54eb36ac7551	24.80495	-107.33212	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"72b439a6927e1a5ed7258353712ec7a0"	"66a4bb340dd2ff2666a3349164999094"	15.31944	-92.65833	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9cbfe6791016b4500c9e6379cc05c1bf"	"8bf38419a9cfaa5f41fcac6947748147"	22.3230555	-100.2683333	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f46ac17b7922abbc1419590323fe8c8b	"60809cd69b1d1bb7dd83f209b04bdc54"	17.03472	-95.95694	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
fad72945b2a1d581cad7a7e0a34e9fab	e58151c65cdf47e148fa556b35b2ee1d	16.7624997	-93.375	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0bc95dad3582a1c5c4b296090268fe04"	c891c7e73882453d18472846b288e44a	16.3775	-92.39417	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
fad72945b2a1d581cad7a7e0a34e9fab	"4a8465b06c6283f1f09fa5887632f940"	16.7624997	-93.375	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2619555c2e8729549d2bfb4c4fce3886"	a51adf6b5d2c1284a8cbc4a58511cd60	18.3608297	-97.7441697	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"14d8d7d9f1acdca8837b0943c08a3320"	"03d0c014b639732c97107f72fbbc4428"	17.0775	-92.7441697	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"7760ec737ac169ce9d35448c07598362"	b3f939d9b81b8856a30098f0f13c0915	17.0111097	-96.7116697	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1a9def1b42f8eb13c3b8942e1abbb271"	be9af0d4531ab7e5b8f305bdc8fe899a	19.63631	-103.40994	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
bb363fabd501645adcd72b14842815b8	"8659033625e06dcde2c9f0adcf32f945"	20.8292	-104.5592	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"94cd32cb0add0b6f98e230212421d9c9"	"03463f6ab1b6694e608165044ef5d8c7"	27.6512794	-113.4454802	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e110194f8e597c262acfd854fb33cc5e	"4751bf4c0fb12cb1d7ff351aa02902e2"	17.9522	-96.85089	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"58f3dc0942119c8ac55eccff3ce57269"	fb5da2b0198a5cc742c8668e20b94d7e	20.2136388	-98.2393611	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2cf7eab98f6bb1ea337ee93ea44bcdcd"	b4b3ee8c2a3a5deac5c07bc59f8add0e	16.9027797	-92.76833	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"5066262c531c6bcbe0267acb24257360"	"7aa24861ba1355b4b7391c8d5f719b52"	17.1361097	-92.1274997	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4f83a646c6983c2e59e603c0851fdcad"	"0c8edac2b52f0882a8bd1b852d165ba1"	19.8927797	-100.4424997	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"7b32720cfe405ddac03e25d61cedc0ca"	"52201b9aac808c3946582514007035ab"	21.9502777	-105.1455555	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
df0ebd74ef3f1629482edc5f39221249	"716bc352d7f2098f48604caf71fe2527"	19.0775	-100.0608297	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"274bc642f9fcc7f2fe08c7da3973b43e"	"5c26fffce3116e544a19e865d1d7e631"	20.3877797	-99.9938897	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a825ce10d79147dec13ac9a9bce4fadf	e86ecadf7c39c0ec136eece493e12ba6	20.9066694	-103.8280561	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
fca985ca0597c51657cef27b8efd9afa	"66278d668c864ac807ad510df7912f51"	15.7430597	-93.3527797	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"404243c7ff3e5d5c55762199376bba67"	"7b034e76baad87d5567f7875457ce0a8"	19.33583	-98.06444	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3f6978421d8f99424bddd3f122d9ba87"	"4ad318661d0bc31bb6ad649851696c20"	19.0680597	-97.43	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3cb74e7c9e0ca53a95cdf391ee894393"	"9dee6ec7b6e892d9d885c755c5a566d2"	16.83611	-96.7291697	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2b8d959b3255a9705cfb2400408f7912"	"4c51011c15a4e261709b0fae2ce46f38"	16.7472197	-96.67861	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"11500c5fde04a56682e4b5bc30ade037"	f316e31ec5d59f1cabaa3e9f1adc2c70	16.695	-93.7216666	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0bc95dad3582a1c5c4b296090268fe04"	"0380cb735780e7ba729c31ee597dbff1"	16.3775	-92.39417	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"857e281cbfc1fb10d989d486d4063690"	e6973f48c629d99c719f7be8694ad535	20.6688888	-102.6958333	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"48ea66672f442f0e317477fe2b47909f"	"2dbb4d84cd93fd06fcf4abc15e4f5041"	16.3049997	-90.66306	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"67e6e5a65067c26ce7ebf4cee3b2508d"	f9b8a38a067c62f42f479d571d2177f1	19.2833297	-98.4333297	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c3c4e7626351c2d7c2a8b841cf1d952d	e79e216517b3384fd417669c4731d42e	18.6825	-99.1194397	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"42c7bc9c5403c23b32ad370efc90b946"	cf5884b1b40863a57a5b87746b724f4b	22.1441697	-103.3275	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"05e9fcc69cb98411b16153931ecf8873"	"4342215be6638124837b72b5e2575abc"	20.92361	-97.55611	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c9be6237bd2b794d950818caf00595a5	a9ce70f9ca9dcb7899ff9d4cbe8650a2	19.7936111	-101.1772222	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"95c1e194017d3a6d7fb5f35d914162e8"	b3edcaf1a8f25f770844b9277476cfc6	20.6222222	-103.0683333	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9875bc154f253c223be256f88642e7ff"	"3c036a4baf675db237fa291405534cbf"	16.9980597	-92.2997197	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a0159d56432d8db429c16c0f1afcaad2	"39785cc19d07e37e6b42006a8511c476"	15.6583297	-92.14139	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"617b7ae7b9c2901121a775e4052d7583"	"1e2249560af914a8584d7b43ccb54ff2"	19.44056	-98.1033297	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0999adbe2e52a724b76422e662e792f5"	"0281094c22e6e877f63321656779195e"	19.70222	-98.4033297	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"5d1352826f432828f485a2c8bfb0fdaa"	f8a525ad68d51b724e1915d04bb9831c	19.8588897	-99.62944	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4e5a34584b9b1281d6219a437ed6dc2b"	c3361668283d2435d7f6c0027409a49c	19.90151	-104.0347397	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"323bfa973da62e6786f990d7dc49ee68"	"54841f3cd701547a9e9e29ee9bc9ea57"	19.256685	-99.7077377	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"8ab3a1944171116e4a2f7e0d39d025ce"	"57d511ed69d8619e1fd8461bc85a3746"	19.8597197	-102.03722	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1014195e44e45b4aac9957bfad7c50c4"	"4b59f963682ac2629c1c0151b221d3b7"	17.72306	-96.2374997	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1c15afdbc23f7085282a5e0c73265fa6"	"77ab885677944d9b078dcbae0fb7cded"	16.25111	-92.1341697	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"68fb88f06c1b2d2b99f5258610a2f232"	e4a8073bd0cd4de48b8ba774ac9ceacb	19.1213888	-97.0847222	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3e542fd6746e6fc2e52fbfd469657552"	"84df0c66e1adb36a4b21a81ad9b1e0ea"	15.5833333	-92.2472222	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e71093c94f9d6b427eb3f1f3fc5683fc	ef65dee84ea6a136f44a74f58af6aea2	16.32167	-92.56194	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9f96098b2f44763ba707cd31b9f2f872"	"9424f90f1f606cd1f82091d418c0e4e0"	18.4441697	-98.3774997	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"85b26ccbc6d4c1cc7bab94a4aa6236bc"	"04cc37c727565c7f1b6452bdcf55c578"	19.6138597	-98.9128	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1e8be458aaffa2fd6f62814fc91bc56d"	"46e42b8429d2dc7e5b87aac45afc2a15"	28.5477797	-107.48556	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2ed872133b3a54bb4dbc3ce79723a123"	"2197da94ce0a20de5a773ea4874fe305"	16.8588888	-96.695	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b0bbb4e683c05f4eb301723a11c70c17	fe47a041cdbf10c96a66024f8fa531c9	22.5136111	-101.9188888	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c828d477967f3e8d8c10d3737410324a	"1dc849228c077e09dc6aabda1da34484"	15.8083297	-96.7372197	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c26fb99ab3d01181bcaf14f49159f901	"053876b49da5267f2125dabc091303e2"	15.5839997	-92.156	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"63300bf044fdacfd622eab3027bef6a5"	"7c025ea193de07ec520c804638b935a9"	20.7647222	-104.0805555	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"04fbca4bc62c085201f557f33adbe549"	"9291e6f9bb6bd4dd67a57140a9f66e38"	15.5569444	-92.3225	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f08df4fad06fba165b644ea94b20cf55	"3579462ec606a87b319191a44d4e03ac"	19.405	-98.048	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0d07cb2c8259e4d112312a37e3dd960e"	"4fa4958dd33a58dc1907c5ad0ee84efd"	15.455	-92.1580555	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
f22b620bdd0c15e8aaace258ea0fc7d6	bf70759c0decb103f7d944821607705f	18.6941697	-88.41083	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e1b7ab2e24ad5c78796f054a9cea3133	b222aa66ac0acbf2f3e4e011c556040b	21.3936111	-98.7266666	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b0793de1c82de92d87a57b4e272829da	"829e5a18099e8549880456fd7d3ee0f5"	22.83529	-99.1410097	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"79f9d8280d6c2848094a035a9aded635"	"4001a5c547cff2bfce4498b01af6a572"	19.43194	-99.5577797	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"65572d2e38ff5f05bf2ffe2438942298"	"81ff6022780a6f6f8a07033cc5f50434"	16.1805597	-97.5305597	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"750aa086f819ee31463f99fb2aa16461"	"7d63152c792e2b7f5eb2d4e715fa1c9d"	16.8883297	-97.1749997	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b3cab0da74efea4cef5c5988a2872394	a47321b211d082e6d67474038b40ea12	25.2774997	-99.89417	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"49377108b24a00466778ca077be90fbc"	b12a6c8cfc9d71598a665c005f59d864	16.7763897	-92.3233297	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1fde6f6ad6441fb1efb16c79e2f8d3d6"	f9ab8f5d383bb93a2bad6eaead3a12b2	16.1941697	-91.9775	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"71be07cbf8cbfcf413a8865acb7ec670"	"9d2d59571d1583172fb0a98a42513557"	20.1088055	-98.1515	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"547acbd7221aba768bade1768b9bfb11"	"4a6544b66ae86bd389e4c952a5b1ef04"	22.3883297	-103.72889	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3bde527ea9688aecf4e9893f71535696"	f41753d1c67ceacc323aa85ae99fbf7f	16.2830597	-92.21111	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0494414988afe21a4f679f46b0d0af44"	"99bc8edad640578b716f6a9bcb65b30d"	16.60694	-92.51944	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
c27ae1488d48b763a74f94eb4922ef1c	"8596b3528102e2f3212a1f8c86e67bb3"	16.41156	-91.9917897	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
dbd81fd138c49f194cc700df5e562851	a52271937a92ff40fa9b6e01b602bdb8	15.4755555	-92.2311111	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3e91b529011959a99b8860b86d759e65"	"1b16d3625e078715d50e28ba1e9c861b"	22.54417	-101.8108297	WGS84	70.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b663717d77dfd4497e769a0cf65ad1d1	f4b2bb71884aa95f08fbd94d95ae01ef	17.6138894	-101.2272186	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
bbc6696ea9ee232442ffb6fa573d120a	"9025bd0df5fff7ec1569062bad9e0b02"	28.8775	-107.16083	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"839ffb4b6b766216e706162c4ca02467"	"3c24877c11a199963c795ab75f3b3648"	16.61167	-92.7180597	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"4b803dcaba940a035c1e460663330bad"	"588c46044ba7b87ffb0fc068c44f5ef6"	16.64583	-96.77361	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"1810fd663bb7de11aa00a8ded861b577"	"0fd463f0a0cf5abd275ab810ace2ddc6"	15.95972	-92.10944	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e091de6ce976f37ac4485e54f2f2734e	bfd2a5ea2f6d93977005671fead276a9	25.9274997	-100.3774997	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ddedeceed8c6471c002e18d0d38bd66a	"307febe67a376c335a690fd82a3af019"	17.48	-98.9769397	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a6482bcbf790ca9fad4302aa5109eba0	"9e105f32461ad53c5244d1a387449032"	28.34361	-109.1736097	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0bc9eaa64b562d85530a573c5da21f0c"	e37e9def0436daeba96620797e455026	17.8055597	-96.8611097	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
fcc582456c239ae8da0fef9a7947a292	f95f902f170c27bad3182b2e90ba7b38	16.4722222	-92.4077777	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"27ba4051737ee86e208ad5ca18699b77"	"461fdd889516e55c223597f058d3b2ea"	15.0852797	-92.08333	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ab35220d01b3c59020c952804f529a5a	"67ef6deccf55be65eb87e55411eef589"	20.77917	-102.90944	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"9bfbf202228ba52f3b93222ead9952d8"	b8f1e9262237808b77856f699fca0c7e	20.16306	-101.03528	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ca5aab949744ee29db855b3fa5c409a5	"28d15cd4d5a6dff40fa86b932dab3ce9"	19.8802797	-100.29944	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"274bc642f9fcc7f2fe08c7da3973b43e"	e02c74ad980d2dbce3d4dc7b1ee76bb0	20.3877797	-99.9938897	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"71bd43b2fd4aa07e89968faeb869bbf2"	"4beaa33917a157048311ef933023f11b"	27.1441697	-105.34417	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"0b44809b8a5dc4bdbb314d756064d4fe"	"08398daf9f6102268bf25636c0e1d2d7"	19.0727777	-100.255	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"35abe8f76a35fe03de5368572cf522d6"	"7298a5754b1933fd6bf04ae34df82ebb"	20.9634197	-102.8597	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ba6c4e60413f9059e4f7ad3f6bb491d6	ba3c91b26651475584ed1bdd237541fb	25.91139	-105.22417	WGS84	50.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"3e542fd6746e6fc2e52fbfd469657552"	e2fde90d53574a1145be5822ea81dc90	15.5833333	-92.2472222	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e435b73fb8785fd0cecafe76d18aee6f	"30eb574a64b7128a3fe09badb9bff7b4"	21.77222	-102.0594397	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"5d1eed94734cffa8f51d9193edf02d19"	"2b79b03235f514dedc3718a35ff3df61"	20.02841	-100.7866597	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b52fee38794814db92810436662e54d7	"93adf404de6220976b5f988bfed497df"	16.37028	-93.00417	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"6ef02cb805f116582ed80409ef82fbee"	"4197aa22986231000135b0dc4686f3ce"	21.7613897	-101.9247197	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"71e3837a86ce4531f801c43709d9214e"	"672f59e130dc7f645313d745cbfe3d9d"	16.49417	-94.09417	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
e403dfd1613e72f799c2a185b7b40922	ccdc2abe8f7ebe5b60fbb770a22fc498	19.32917	-98.5813897	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2e9697035e2be2cfd9ee588063a81288"	f3d60319f1b9720e29b5ddf86039c685	19.72972	-98.63472	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
bbf7a8665962bb3732465e566064c2b6	"1c81323eb7a9512cd48e33d10b365122"	19.3743697	-97.7968297	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
ab6f0671ce4d2a15b10416058c7cb4a4	cf97718ec22bb3ac94c78b74aa49c593	19.1275	-98.3275	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
a059cad61e36b207e2012f9ede698982	"52a2324bb9adcd6030e232d4465b8cde"	16.8158297	-92.37111	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"50b46dc889b850e34e500152b5c6a64c"	"4de752257498508248ff69ccbfe5d578"	20.28056	-104.5130597	WGS84	80.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
cb83f67ad59bb5f11ef5c2c03008370f	"997e6bde48a4402e0e664124de416ba1"	18.9624997	-101.80611	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"21e37e1efb7b7f708721f86c99b6849a"	"0cf5e8c18e99d411f38034de88c1d6d6"	29.3569444	-107.7377777	WGS84	60.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b5150060eb1e0cfa970306e238c7f83f	"268e7831179f6c9269186e11c55a00b1"	15.8708333	-92.7238888	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
b1cef8baf1a2085689380703699fc5fb	"2a63bff406080f6d4b40a298d23b28dd"	17.21083	-96.5275	WGS84	90.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"8263b650ebfd4cedf63fcf59a3dfe6d8"	"985d16021ae72455d3e6c8e9520b19a9"	16.6875	-94.9055597	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
"2153e5fcc78127432613f1f397e3ba77"	f2dc0efb4d2ae1ce3538f847fb3e1a60	16.1177797	-92.05167	WGS84	100.0	"1:250 000"	""	""	""	""	""	""	""	""	Conversión de sexagesimal a decimal	""
